r,l,t
2.81,22,16.316521
2.79,12,16.321795
2.81,12,16.327014
2.82,20,16.336324
2.69,10,16.340899
2.76,18,16.348672
2.74,10,16.354794
0.36,26,16.367649
2.78,16,16.377307
2.74,10,16.382249
2.74,12,16.387615
2.84,14,16.394009
0.21,32,16.412411
2.77,16,16.419667
2.83,22,16.42951
2.82,18,16.437838
0.34,17,16.44559
2.75,10,16.450305
2.81,24,16.461
2.85,26,16.472414
2.81,18,16.480346
2.78,16,16.487412
2.81,24,16.498076
2.83,14,16.505684
2.83,22,16.515655
0.43,32,16.529993
2.76,10,16.534603
2.8,26,16.54564
2.79,14,16.551769
2.79,18,16.559626
2.74,14,16.56719
2.81,16,16.574196
2.82,14,16.580217
2.88,16,16.587187
2.76,14,16.593147
2.82,12,16.598353
2.7,10,16.602767
2.81,18,16.614562
2.74,18,16.623519
2.84,16,16.630439
2.86,26,16.641369
2.81,16,16.648584
2.82,26,16.67787
2.78,14,16.684062
2.75,12,16.689409
0.4,22,16.698869
2.73,10,16.703516
2.85,20,16.71209
2.69,10,16.716529
2.78,14,16.722629
2.78,10,16.727096
2.78,12,16.733085
2.81,22,16.742403
0.3,32,16.756573
2.78,14,16.762859
2.7,14,16.76922
2.85,28,16.780892
2.8,18,16.789264
2.79,16,16.79618
2.73,16,16.8031
0.28,22,16.812772
2.75,10,16.817202
0.36,32,16.832259
2.74,10,16.838012
2.79,12,16.843357
2.76,16,16.850231
2.82,18,16.859571
0.33,20,16.872669
2.73,12,16.878129
2.8,18,16.885948
0.25,32,17.594961
2.85,20,17.603814
2.75,10,17.608257
2.69,10,17.612752
2.82,12,17.618086
2.77,14,17.624445
2.73,10,17.629243
0.33,26,17.641498
2.72,14,17.647881
2.73,10,17.652416
2.78,10,17.657188
2.81,16,17.664465
0.29,18,17.673318
0.37,28,17.685297
2.77,12,17.690821
2.69,14,17.6971
2.73,10,17.701678
2.69,12,17.70945
2.78,12,17.715294
2.86,18,17.723085
0.29,21,17.73229
2.74,16,17.739306
2.69,10,17.743862
2.9,12,17.749268
2.75,10,17.753717
2.68,12,17.759187
0.21,32,17.773406
2.71,16,17.780385
0.3,20,17.789574
2.79,12,17.796004
2.81,12,17.803111
2.87,16,17.812457
2.69,10,17.81724
2.77,10,17.821827
2.73,18,17.829614
2.76,12,17.841017
2.72,14,17.847131
2.85,18,17.855089
0.33,32,17.869365
