r,l,t
0.24,18,11.333663
0.32,22,11.348855
0.31,16,11.360391
0.29,14,12.336597
0.31,22,12.351265
0.28,16,12.363907
0.26,18,12.375773
0.2,24,12.395988
0.18,14,12.405763
0.31,14,12.415145
0.24,32,12.437063
0.27,18,12.449782
0.24,20,12.463337
0.28,16,12.473807
0.24,18,12.485605
2.79,12,12.493737
0.24,20,12.506743
0.28,18,12.51875
0.28,14,12.528277
2.79,28,12.546284
0.28,14,12.555709
0.28,18,12.567558
0.25,16,12.578106
0.31,16,12.58878
0.29,16,12.599257
0.24,20,12.612487
2.79,12,12.620534
0.27,14,12.629824
0.35,14,12.641948
0.24,16,12.653672
2.79,12,12.662207
0.24,16,12.67275
0.22,14,12.682049
0.32,22,12.698477
0.2,16,12.709244
0.36,18,12.721219
0.28,20,12.734346
0.29,18,12.746023
0.31,20,12.759103
0.27,16,12.772461
0.23,18,12.784561
2.83,24,12.800022
0.34,14,12.809421
0.26,14,12.818732
0.28,16,12.829275
2.79,22,12.843865
0.29,22,12.878036
0.23,16,12.893067
0.3,24,12.908797
0.25,20,12.921808
0.27,18,12.93492
0.27,18,12.946908
0.24,20,12.959944
0.25,16,12.970529
0.28,22,12.984789
0.26,14,12.994655
0.23,16,13.005144
0.26,20,13.018132
0.29,28,13.036114
0.25,22,13.050347
0.25,16,13.064272
2.79,14,13.0736
2.79,20,13.086651
0.26,20,13.099724
0.25,18,13.111566
2.79,16,13.122162
0.28,22,13.136768
0.24,32,13.166628
0.25,18,13.182477
0.31,22,13.196874
0.23,28,13.214702
0.32,20,13.227716
0.21,20,13.240763
0.21,22,13.254878
0.32,20,13.268081
0.32,18,13.280581
2.79,14,13.293869
0.21,18,13.305695
2.83,12,13.313795
0.32,32,13.334738
0.23,20,13.347726
0.26,14,13.356954
0.26,22,13.374856
0.32,22,13.390151
2.83,14,13.39974
0.4,16,13.410561
0.24,18,13.422518
2.83,20,13.435571
0.31,14,13.445014
0.27,24,13.462017
0.25,16,13.473393
0.27,32,13.496536
0.26,24,13.512908
0.25,14,13.522747
