r,l,t
0.87,35,12.34463
0.98,35,12.360168
0.92,35,12.375664
0.9,35,12.391205
1.11,35,12.40677
0.84,35,12.422876
0.87,35,12.445452
1.25,35,12.466659
1.03,35,12.481977
1.05,35,12.497284
0.8,35,12.513036
1.12,35,12.528886
1.23,35,12.557886
0.95,35,12.575734
0.94,35,12.591468
1.04,35,12.607196
1.02,35,12.623431
0.83,35,12.639261
0.54,35,12.658371
0.77,35,12.674141
0.98,35,12.690142
1.16,35,12.705984
1.03,35,12.723647
0.95,35,12.740339
0.84,35,12.756147
1.04,35,12.772477
0.94,35,12.788099
1.13,35,12.803957
1.06,35,12.819978
1.08,35,12.836172
1.02,35,12.852098
1.03,35,12.871522
1.08,35,12.887762
1.01,35,12.903635
1.02,35,12.919794
1.0,35,12.935567
0.94,35,12.95178
0.85,35,12.967921
1.27,35,12.983804
0.97,35,12.999828
0.59,35,13.018035
0.89,35,13.047584
1.03,35,13.063739
1.08,35,13.083204
1.07,35,13.09907
6.62,28,13.111507
0.98,35,13.128022
1.04,35,13.143835
0.85,35,13.159472
1.16,35,13.175785
1.02,35,13.193234
1.06,35,13.214086
0.89,35,13.923276
1.18,35,13.939106
0.93,35,13.954679
0.92,35,13.970557
0.98,35,13.986534
1.05,35,14.002926
1.2,35,14.021084
0.82,35,14.037296
1.22,35,14.053639
0.86,35,14.069914
1.05,35,14.085784
1.08,35,14.103919
0.76,35,14.12271
1.19,35,14.142689
1.13,35,14.158988
1.22,35,14.17491
1.07,35,14.191909
1.06,35,14.223373
1.06,35,14.241214
1.09,35,14.257237
0.8,35,14.2732
0.87,35,14.28978
0.88,35,14.306136
0.75,35,14.322479
0.81,35,14.338869
1.06,35,14.358672
1.19,35,14.374718
1.14,35,14.390744
0.74,35,14.406998
1.02,35,14.427136
0.85,35,14.44396
0.6,35,14.460622
1.08,35,14.478374
1.29,35,14.501535
1.07,35,14.518358
0.97,35,14.539715
1.15,35,14.557265
0.91,35,14.578845
0.95,35,14.5958
0.82,35,14.612746
1.16,35,14.628717
0.99,35,14.644473
0.9,35,14.660118
1.03,35,14.675733
1.11,35,14.691444
0.84,35,14.707084
0.97,35,14.728141
1.07,35,14.745589
0.81,35,14.76148
1.24,35,14.777105
1.0,35,14.796996
0.85,35,14.812495
0.86,35,14.83021
1.03,35,14.846768
1.0,35,14.862567
0.96,35,14.878139
0.98,35,14.893978
1.25,35,14.909622
1.23,35,15.602238
0.93,35,15.619624
0.82,35,15.638807
1.05,35,15.655203
1.28,35,15.67287
1.0,35,15.688969
0.67,35,15.704924
0.84,35,15.720909
1.19,35,15.74244
0.9,35,15.760159
1.22,35,15.776156
1.02,35,15.791999
0.89,35,15.81138
1.08,35,15.827188
0.85,35,15.843024
1.05,35,15.861617
0.88,35,15.877313
0.79,35,15.906545
0.71,35,15.922477
1.08,35,15.938868
1.13,35,15.95503
0.94,35,15.97176
0.89,35,15.991559
1.25,35,16.00909
0.89,35,16.029259
0.91,35,16.045073
1.12,35,16.06145
0.88,35,16.077651
0.98,35,16.093542
1.17,35,16.109345
0.94,35,16.125382
1.1,35,16.141464
1.26,35,16.16022
1.11,35,16.176838
1.23,35,16.194002
1.23,35,16.210254
0.81,35,16.226575
1.21,35,16.246509
1.14,35,16.262877
1.19,35,16.279191
6.97,26,16.291069
1.01,35,16.307489
1.12,35,16.323862
0.87,35,16.340458
1.03,35,16.356813
1.16,35,16.38747
1.0,35,16.40372
0.99,35,16.420192
0.95,35,16.436206
0.9,35,16.455913
1.14,35,16.474946
0.89,35,16.491208
0.96,35,16.507156
1.0,35,16.531059
0.98,35,16.548124
1.11,35,16.564064
0.97,35,16.57987
0.92,35,16.597494
1.07,35,16.613528
0.85,35,17.319608
1.06,35,17.336707
1.01,35,17.352541
1.04,35,17.368284
0.96,35,17.384154
1.17,35,17.406204
1.17,35,17.422194
1.22,35,17.438293
1.09,35,17.454242
0.93,35,17.470601
1.02,35,17.487024
0.84,35,17.502845
0.93,35,17.518736
1.03,35,17.543911
0.97,35,17.563469
0.99,35,17.591957
0.92,35,17.60827
1.07,35,17.624523
1.19,35,17.640126
1.15,35,17.655922
1.04,35,17.671977
1.15,35,17.687732
0.87,35,17.703267
1.23,35,17.736952
1.01,35,17.756231
0.92,35,17.772686
1.14,35,17.789019
1.06,35,17.804744
1.06,35,17.820956
1.19,35,17.836831
0.94,35,17.852887
1.17,35,17.871469
0.7,35,17.88733
0.97,35,17.902938
1.12,35,17.91868
1.05,35,17.935504
1.23,35,17.951337
0.73,35,17.970458
1.25,35,17.986093
1.11,35,18.00345
1.03,35,18.021021
1.04,35,18.036646
1.2,35,18.052483
0.9,35,18.068081
0.85,35,18.099223
0.96,35,18.115114
0.75,35,18.131703
0.98,35,18.148999
1.11,35,18.165288
1.11,35,18.184498
0.88,35,18.201236
0.84,35,18.217272
1.06,35,18.241002
0.8,35,18.257087
1.15,35,18.273091
1.21,35,18.289127
0.87,35,18.305574
0.75,35,18.321585
1.0,35,18.337578
6.89,32,19.018171
1.17,35,19.034345
1.22,35,19.05021
1.13,35,19.066093
1.04,35,19.081952
0.97,35,19.097952
1.04,35,19.114623
1.06,35,19.132716
1.1,35,19.148745
1.14,35,19.164865
0.91,35,19.18078
1.03,35,19.197462
0.93,35,19.213979
1.17,35,19.247946
1.07,35,19.263828
1.02,35,19.279347
1.04,35,19.294935
0.94,35,19.310828
1.13,35,19.326481
1.0,35,19.34219
0.71,35,19.357957
0.98,35,19.373766
1.13,35,19.389368
0.98,35,19.405428
1.1,35,19.421727
0.96,35,19.437926
1.08,35,19.45722
0.85,35,19.474472
1.29,35,19.491939
0.97,35,19.508666
1.23,35,19.524637
1.06,35,19.540307
1.03,35,19.556228
1.13,35,19.578097
1.0,35,19.593741
1.11,35,19.614286
1.13,35,19.632701
0.83,35,19.671733
1.09,35,19.687479
1.08,35,19.70333
1.09,35,19.719557
1.2,35,19.736023
1.01,35,19.756697
0.73,35,19.772282
0.99,35,19.788055
0.93,35,19.803962
1.04,35,19.81973
0.99,35,19.835454
1.35,35,19.85136
1.06,35,19.867049
0.8,35,19.885728
1.13,35,19.901672
1.24,35,19.917805
0.84,35,19.933939
0.97,35,19.949748
1.2,35,19.965671
1.04,35,19.981547
1.34,35,19.997484
1.12,35,20.702762
0.86,35,20.719606
1.17,35,20.736334
1.12,35,20.752518
0.68,35,20.768481
1.07,35,20.784709
1.15,35,20.800577
1.1,35,20.816534
1.12,35,20.833733
0.81,35,20.850367
1.02,35,20.866514
1.19,35,20.88237
1.22,35,20.903783
1.04,35,20.923161
0.95,35,20.939209
1.05,35,20.955471
1.24,35,20.971249
1.33,35,20.987068
1.12,35,21.00332
0.97,35,21.022448
0.92,35,21.038819
1.05,35,21.054743
1.08,35,21.070529
1.17,35,21.086168
1.04,35,21.101479
0.89,35,21.11701
1.15,35,21.137058
1.05,35,21.154184
1.04,35,21.170232
1.1,35,21.186491
1.13,35,21.204871
1.19,35,21.221244
0.98,35,21.237111
1.21,35,21.252893
1.04,35,21.268947
1.09,35,21.285559
1.19,35,21.302342
1.18,35,21.318082
1.19,35,21.333778
1.22,35,21.35365
0.93,35,21.36949
1.19,35,21.389969
1.02,35,21.405502
1.02,35,21.421168
0.96,35,21.436989
1.2,35,21.452683
1.12,35,21.469035
1.17,35,21.487766
1.12,35,21.503646
1.17,35,21.519681
0.94,35,21.535672
0.92,35,21.551441
1.31,35,21.570722
1.3,35,21.58648
1.03,35,21.60686
0.94,35,21.625206
1.17,35,21.64094
1.16,35,21.657383
1.15,35,21.673266
0.95,35,22.357641
1.08,35,22.373625
1.09,35,22.38986
1.24,35,22.406441
0.98,35,22.422595
0.86,35,22.438812
1.04,35,22.455142
1.15,35,22.471056
1.2,35,22.487201
1.25,35,22.503145
0.89,35,22.523719
1.08,35,22.539918
1.21,35,22.55716
1.15,35,22.577481
0.88,35,22.593579
1.05,35,22.610031
1.15,35,22.632065
0.9,35,22.647838
0.93,35,22.667143
6.87,32,22.680991
6.84,28,22.693149
1.16,35,22.708781
0.96,35,22.725016
1.05,35,22.741933
1.11,35,22.757976
0.89,35,22.77404
1.15,35,22.795466
1.1,35,22.811386
1.27,35,22.82803
0.99,35,22.844229
1.15,35,22.860468
1.12,35,22.876528
1.14,35,22.892983
1.24,35,22.909061
1.21,35,22.92917
1.23,35,22.945009
1.27,35,22.961195
1.21,35,22.977169
1.26,35,22.993992
1.04,35,23.029907
1.09,35,23.046027
1.29,35,23.06207
1.19,35,23.078143
1.11,35,23.094245
0.98,35,23.110153
1.28,35,23.126153
1.25,35,23.142347
1.17,35,23.158476
1.14,35,23.174339
1.16,35,23.190193
1.29,35,23.206846
1.13,35,23.226204
1.12,35,23.241903
0.98,35,23.258023
1.13,35,23.274147
1.0,35,23.290054
1.18,35,23.306072
1.04,35,23.3222
1.18,35,23.338267
0.78,35,24.026527
1.06,35,24.043023
1.12,35,24.063854
1.05,35,24.085724
0.81,35,24.101123
1.08,35,24.116535
1.05,35,24.132282
1.11,35,24.151051
0.91,35,24.167119
1.19,35,24.196947
0.92,35,24.214179
0.97,35,24.231714
1.03,35,24.24947
1.31,35,24.270133
1.0,35,24.286037
1.07,35,24.303538
1.01,35,24.319737
1.07,35,24.33611
1.17,35,24.352156
1.22,35,24.368191
1.02,35,24.384612
0.96,35,24.401644
1.2,35,24.417517
1.25,35,24.433909
1.2,35,24.453012
1.06,35,24.46909
0.91,35,24.485525
0.99,35,24.504322
1.1,35,24.520629
1.14,35,24.536757
1.27,35,24.552749
1.1,35,24.568497
0.91,35,24.58432
0.99,35,24.600469
1.14,35,24.616495
1.12,35,24.632321
1.33,35,24.650456
0.93,35,24.678553
0.95,35,24.694566
1.1,35,24.710506
1.2,35,24.726304
0.89,35,24.743057
1.01,35,24.758658
1.09,35,24.779066
1.06,35,24.794744
0.88,35,24.810525
1.03,35,24.826297
1.2,35,24.84223
1.27,35,24.857734
1.1,35,24.875346
1.21,35,24.898564
1.15,35,24.914478
1.0,35,24.930335
0.99,35,24.94657
0.98,35,24.962578
1.24,35,24.978636
0.98,35,24.994884
1.1,35,25.012902
6.87,30,25.721228
1.14,35,25.739453
1.24,35,25.755686
0.89,35,25.771661
0.97,35,25.787482
1.28,35,25.803312
1.27,35,25.819232
1.02,35,25.834976
1.01,35,25.855765
1.1,35,25.871762
1.09,35,25.887725
1.04,35,25.903593
0.97,35,25.919133
0.86,35,25.934999
0.95,35,25.954339
0.96,35,25.970042
1.08,35,25.985665
0.95,35,26.001751
1.2,35,26.019577
1.25,35,26.035796
1.16,35,26.051797
1.12,35,26.067536
1.25,35,26.08302
1.09,35,26.098677
1.02,35,26.114737
1.08,35,26.131062
1.19,35,26.14697
1.11,35,26.1663
