r,l,t
2.09,35,12.121406
2.62,35,12.137129
3.24,35,12.15318
2.22,35,12.168515
2.86,35,12.1853
2.34,35,12.216389
2.84,35,12.232192
1.52,35,12.24791
2.75,35,12.263473
1.98,35,12.27923
2.67,35,12.297024
3.3,35,12.314898
2.62,35,12.330389
2.75,35,12.345712
3.02,35,12.36164
3.24,35,12.377312
2.33,35,12.392656
2.23,35,12.408499
2.56,35,12.431159
3.39,35,12.448612
2.3,35,12.463987
2.91,35,12.484425
3.2,35,12.501121
1.98,35,12.519725
2.88,35,12.535365
3.04,35,12.551212
2.51,35,12.568565
2.49,35,12.584616
3.16,35,12.6004
1.62,35,12.617934
3.35,35,12.633901
2.42,35,12.649766
1.89,35,12.66534
0.93,35,12.680893
2.72,35,12.701209
2.89,35,12.720043
2.56,35,12.735685
3.59,35,12.75133
2.89,35,12.767377
2.69,35,12.783085
2.48,35,12.798219
3.05,35,12.820457
2.01,35,12.836533
3.14,35,12.854182
2.15,35,12.8697
2.72,35,13.572317
2.55,35,13.588222
2.34,35,13.604972
2.99,35,13.621534
2.6,35,13.638038
3.48,35,13.6546
2.98,35,13.670727
2.61,35,13.687243
2.59,35,13.70346
1.99,35,13.720089
3.05,35,13.736712
1.88,35,13.753681
3.05,35,13.773187
3.23,35,13.791914
2.48,35,13.810709
2.43,35,13.833004
3.25,35,13.848691
3.18,35,13.877508
3.82,35,13.893534
1.87,35,13.912143
2.64,35,13.928774
1.7,35,13.944745
3.21,35,13.960609
2.64,35,13.976929
2.52,35,13.997448
2.81,35,14.01663
3.68,35,14.033641
1.92,35,14.049812
3.57,35,14.06866
2.29,35,14.08471
3.3,35,14.100375
2.3,35,14.116252
2.99,35,14.131802
2.51,35,14.147465
2.62,35,14.163143
2.22,35,14.183441
3.89,35,14.200546
2.41,35,14.217919
2.26,35,14.233582
2.51,35,14.249859
2.84,35,14.265446
3.19,35,14.28113
1.36,35,14.296939
3.77,35,14.31256
3.23,35,14.328352
1.89,35,14.343899
2.6,35,14.37301
2.69,35,14.390318
3.25,35,14.410698
2.7,35,14.427127
2.61,35,14.444683
3.23,35,14.460573
3.45,35,14.476921
2.68,35,14.494529
2.52,35,14.510573
3.0,35,14.526431
3.49,35,14.542576
2.53,35,14.558394
1.36,35,15.251406
2.95,35,15.267411
4.09,35,15.28391
2.03,35,15.299618
2.03,35,15.3157
2.69,35,15.331924
2.64,35,15.347897
3.39,35,15.364006
3.45,35,15.379962
2.61,35,15.395984
2.66,35,15.4122
3.36,35,15.42891
3.07,35,15.446999
3.32,35,15.466437
3.66,35,15.482382
3.83,35,15.498239
3.06,35,15.527388
2.56,35,15.543785
2.8,35,15.559627
3.26,35,15.578297
3.3,35,15.59427
2.56,35,15.610178
2.92,35,15.626094
3.25,35,15.642194
3.48,35,15.658329
1.97,35,15.677749
3.08,35,15.693751
3.05,35,15.709903
2.85,35,15.725656
2.44,35,15.741626
2.3,35,15.757579
2.94,35,15.773639
2.89,35,15.789692
3.17,35,15.805651
2.68,35,15.821757
2.93,35,15.837791
2.42,35,15.859746
3.24,35,15.875943
2.11,35,15.897122
3.36,35,15.913195
2.76,35,15.929626
3.47,35,15.945776
2.63,35,15.961428
3.29,35,15.977361
2.39,35,15.992772
2.68,35,16.027982
3.62,35,16.043913
3.67,35,16.05951
3.38,35,16.075095
3.67,35,16.091324
2.53,35,16.110052
2.95,35,16.127987
2.27,35,16.143426
3.36,35,16.158725
2.85,35,16.175406
3.42,35,16.19081
3.56,35,16.206448
3.42,35,16.222401
