r,l,t
0.79,28,24.742535
3.04,14,24.748747
2.91,10,24.753376
3.15,20,24.763551
2.99,14,24.771704
2.97,12,24.777044
2.91,10,24.781737
2.88,14,24.78789
2.89,14,24.79387
2.88,10,24.798348
2.88,10,24.802846
2.91,10,24.8074
2.89,10,24.811882
2.97,26,24.823061
2.91,12,24.828425
3.02,14,24.834595
2.99,22,24.844152
2.91,22,24.853644
0.65,26,24.86718
2.88,12,24.872574
2.88,10,24.877249
2.91,12,24.882717
2.91,12,24.888092
3.01,14,24.894283
2.94,10,24.904355
2.83,10,24.909094
2.88,10,24.913923
2.88,14,24.920126
2.99,16,24.930839
2.83,12,24.936896
2.88,10,24.941543
2.99,14,24.947764
2.88,12,24.952935
2.88,10,24.957379
2.97,10,24.96176
2.88,14,24.971584
3.15,16,24.981404
2.94,12,24.986767
2.99,14,24.992901
2.99,14,24.999064
2.89,12,25.004274
2.88,12,25.009474
3.18,16,25.016525
2.91,12,25.021952
2.88,10,25.026467
2.89,10,25.030926
2.88,14,25.037038
2.91,10,25.041416
3.1,28,25.053133
2.93,14,25.059253
2.88,14,25.065329
3.02,14,25.071538
2.88,14,25.078187
0.68,26,25.089036
2.91,12,25.09432
2.93,12,25.099606
2.86,10,25.104049
3.01,20,25.112423
2.88,14,25.118517
2.93,12,25.123868
2.97,10,25.12833
3.05,22,25.137668
2.88,10,25.1423
3.15,32,25.156404
3.04,18,25.165266
2.88,10,25.170845
0.73,26,25.182373
2.91,12,25.187602
2.93,10,25.192018
2.88,10,25.196542
2.97,14,25.202649
2.91,10,25.20706
0.73,32,25.220897
3.02,16,25.227906
2.88,12,25.233285
2.93,18,25.240926
2.91,10,25.245349
2.91,14,25.251461
2.91,10,25.255915
3.01,14,25.26199
2.96,10,25.266413
3.01,16,25.275161
2.91,10,25.279969
2.95,18,25.287979
2.88,12,25.294157
2.91,10,25.299292
2.94,12,25.304682
3.03,14,25.310699
2.91,10,25.31521
3.02,12,25.320411
2.95,14,25.326691
2.88,12,25.332039
2.93,12,25.337369
2.97,10,25.3418
2.88,12,25.347083
2.88,10,25.351468
2.88,14,25.359411
2.97,12,25.379941
2.99,14,25.386037
2.93,20,25.394491
2.89,10,25.398949
2.93,14,25.404983
3.07,16,25.411821
2.88,10,25.41631
2.88,10,25.421237
2.88,10,25.425998
2.88,12,25.431389
2.88,12,25.436596
0.7,16,25.443579
2.88,14,25.449688
3.07,30,25.462296
3.09,22,25.472155
2.89,16,25.481513
0.58,16,25.488437
2.88,10,25.493669
