#{"t_start": 1663434905.426515, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
2.83,12,28.909676
2.79,12,28.917834
2.83,12,28.93495
0.36,18,28.950553
0.29,16,28.964101
2.79,12,28.974472
2.79,12,28.984769
2.79,14,28.996863
2.79,12,29.007164
2.79,14,29.019145
2.79,14,29.03117
2.79,18,29.04641
2.79,12,29.056653
0.33,14,29.068758
2.83,18,29.087863
2.79,12,29.099715
0.33,22,29.116549
2.79,22,29.131892
2.83,16,29.142762
2.79,16,29.153667
0.19,32,29.176634
2.83,12,29.185908
2.79,14,29.195568
0.24,20,29.208841
0.36,16,29.219484
2.83,14,29.228952
2.79,22,29.243324
2.79,16,29.253883
0.28,20,29.267745
0.26,20,29.280806
2.79,14,29.290194
2.83,14,30.280181
0.28,14,30.289795
2.79,12,30.298013
2.79,20,30.3162
2.79,16,30.327797
0.31,14,30.337271
2.79,12,30.345469
2.79,16,30.356227
2.79,16,30.366838
2.83,14,30.376269
0.36,20,30.390807
2.79,14,30.400469
2.83,14,30.409971
2.79,12,30.418253
2.83,12,30.426574
2.83,16,30.437526
2.83,12,30.445732
2.83,12,30.454014
0.24,18,30.465942
2.79,12,30.474192
2.79,14,30.483617
0.24,32,30.505557
2.79,12,30.513834
2.79,14,30.52598
2.79,12,30.537819
2.79,14,30.552714
2.83,16,30.567237
2.79,14,30.577019
2.79,12,30.585289
2.83,14,30.594921
2.79,14,30.604326
2.79,16,30.615349
2.79,16,30.628559
0.27,14,30.642321
2.79,12,30.651426
0.21,14,30.661014
2.79,14,30.678213
2.79,12,30.686486
2.79,14,30.695941
2.83,12,30.704174
0.26,22,30.723297
2.79,12,30.731896
2.79,14,30.74161
2.79,12,30.749823
2.79,16,30.760512
2.83,12,30.768765
2.83,14,30.778232
2.83,12,30.786505
2.79,12,30.795078
0.29,20,30.808206
0.24,16,30.818911
2.83,16,30.829812
2.79,12,30.838039
0.29,32,30.860494
2.79,14,30.870366
2.79,12,30.878765
0.32,14,30.888266
0.19,32,30.909973
0.31,14,30.919518
2.83,12,30.930402
0.23,32,30.952157
2.79,12,30.960403
2.79,16,30.971145
2.79,12,30.97936
0.32,16,30.990742
2.79,12,30.999245
0.29,28,31.018245
0.29,14,31.028022
0.26,18,31.040412
2.79,12,31.048715
2.79,14,31.058363
2.79,14,31.072158
0.2,18,31.084285
0.27,14,31.09401
0.25,24,31.109902
2.83,12,31.118323
2.79,12,31.126809
2.83,14,31.139762
2.83,12,31.156381
2.79,14,31.172402
2.79,22,31.193862
0.26,32,31.215584
2.83,12,31.223965
2.79,12,31.232226
2.79,12,31.240376
0.35,14,31.249916
2.79,12,31.258361
2.79,12,31.266579
2.79,14,31.275999
0.28,16,31.286707
2.79,12,31.294912
0.33,30,31.316653
2.79,14,31.326562
2.79,12,31.334935
2.79,16,31.345902
2.79,12,31.35445
2.79,12,31.363155
0.21,18,31.375277
2.83,14,31.38623
0.24,20,31.407839
2.83,14,31.419539
2.79,16,31.435611
2.79,12,31.443763
0.24,16,31.454744
2.79,14,31.46427
2.79,12,31.472579
2.79,12,31.480836
2.83,12,31.489889
2.79,14,31.500019
2.83,18,31.512258
2.79,14,31.522211
2.79,26,31.539786
2.79,14,31.54942
2.79,14,31.559023
2.79,12,31.56725
2.79,12,31.575708
2.79,12,31.584011
2.83,14,31.593658
2.83,12,31.601812
2.79,14,31.611217
2.79,14,31.622844
2.79,18,31.635094
2.79,12,31.643864
0.33,20,31.657226
2.79,12,31.665356
2.83,12,31.673556
2.79,12,31.681753
0.31,14,31.691188
2.79,14,31.700665
2.79,12,31.708847
2.83,12,31.717105
2.79,14,31.728991
2.83,14,31.738599
0.32,16,31.749282
0.31,14,31.759134
2.79,12,31.767312
0.25,16,32.738976
2.83,20,32.752012
0.31,16,32.762503
2.79,12,32.770482
2.79,12,32.778506
2.83,12,32.786471
2.79,14,32.795977
0.25,24,32.811306
2.79,12,32.819284
2.79,16,32.829864
2.79,12,32.837952
2.83,12,32.845889
2.79,16,32.856562
0.32,18,32.868287
0.29,28,32.886626
2.79,12,32.894866
2.79,12,32.903007
2.79,16,32.913625
2.83,12,32.921907
2.79,12,32.930258
2.79,12,32.938401
2.83,14,32.947743
2.83,12,32.955848
0.29,20,32.969339
2.79,14,32.981737
0.3,26,33.000209
2.79,18,33.012094
2.79,18,33.024009
2.79,14,33.033394
2.79,14,33.042783
2.79,18,33.054954
2.83,12,33.082276
2.79,12,33.090504
0.25,16,33.101565
0.21,20,33.114742
2.83,14,33.124183
2.79,14,33.133688
2.83,12,33.141774
2.79,12,33.149904
0.32,14,33.159317
2.79,14,33.168671
2.79,14,33.180162
2.79,16,33.195319
2.83,14,33.204713
