#{"t_start": 1663435061.4628139, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
0.32,32,15.10843
0.32,22,15.160851
0.29,20,15.19944
0.37,14,15.245554
0.23,32,15.311525
0.29,18,15.352097
0.25,26,15.402877
0.25,32,15.445197
0.4,32,15.487536
0.4,32,15.530704
0.27,32,15.573254
0.2,32,15.624685
0.4,32,15.66624
0.23,32,15.710827
0.3,24,15.745748
0.2,32,15.790966
0.3,16,15.811183
0.3,32,15.851087
0.29,16,15.874566
0.38,28,15.912186
0.37,32,15.964067
0.23,26,16.001616
0.27,28,16.038412
0.3,24,16.070382
0.37,32,16.115
0.24,18,16.137592
0.37,28,16.176519
0.29,16,16.198306
0.24,32,16.239055
0.38,20,16.264872
0.35,24,16.296515
0.28,22,16.335416
0.37,26,16.369895
0.37,26,16.403073
0.32,32,16.444293
0.35,30,16.486359
0.3,16,16.509946
0.29,22,16.537347
0.3,16,16.561868
0.27,18,16.613681
0.32,30,16.654361
0.4,32,16.693066
0.3,24,16.722887
0.37,14,16.741083
0.27,18,16.761393
0.4,28,16.798741
0.3,24,16.828659
0.23,32,16.867063
0.22,16,16.887909
0.32,18,16.915681
0.32,32,16.964967
0.3,32,17.00664
0.32,32,17.047462
0.32,26,17.084802
0.32,32,17.128474
0.27,20,17.154584
0.23,32,17.198882
0.27,14,17.217917
0.32,32,17.260826
0.35,32,17.302792
0.24,18,17.323449
0.32,28,17.363914
0.27,20,17.388559
0.37,26,17.423319
0.38,30,17.46034
0.25,14,17.483717
0.37,24,17.51503
0.29,20,17.540218
0.3,32,17.579965
0.25,14,17.600302
0.35,22,17.626091
0.3,32,17.66768
0.28,16,17.686884
0.29,16,17.705871
0.32,16,17.725046
0.24,24,17.755068
0.29,16,17.774886
0.33,20,17.803605
0.29,18,17.826909
0.29,14,17.84548
0.37,20,17.869826
0.2,20,17.895338
0.27,14,17.920342
0.29,24,17.949103
0.24,20,17.978568
0.32,32,18.025545
0.37,22,18.052506
0.19,32,18.095931
0.27,20,18.126092
0.3,32,18.170468
0.27,24,18.201051
0.28,16,18.220344
0.37,32,18.263871
0.4,24,18.293976
0.27,22,18.324522
0.27,22,18.352378
0.4,32,18.399913
0.27,20,18.425007
0.19,24,18.455533
0.18,30,18.491924
0.24,32,18.554503
0.2,32,18.626261
0.27,14,18.672655
0.23,28,18.722723
0.2,32,18.789895
0.22,30,18.854593
0.33,16,18.886872
0.37,28,18.943785
0.2,20,19.025923
0.28,16,19.102127
0.25,24,19.26387
0.35,20,19.306124
0.19,32,19.377064
0.14,18,19.440742
0.37,20,19.501227
0.25,32,19.598871
0.2,32,19.680462
0.37,32,19.774253
0.4,32,19.848812
0.23,32,19.933058
0.37,22,19.98385
0.4,32,20.157546
0.27,14,20.187481
0.37,20,20.314887
0.32,32,20.470963
0.22,20,20.525334
0.27,18,20.567089
0.27,22,20.661931
0.4,32,20.734998
0.37,32,20.803251
0.33,20,20.842152
0.32,22,20.887158
0.3,18,20.918951
0.38,28,21.009048
0.27,18,21.117382
0.29,24,21.188821
0.33,16,21.238404
0.38,24,21.282951
0.24,16,21.316694
0.19,20,21.37224
0.37,22,21.456735
0.26,24,21.538491
0.33,26,21.60821
0.35,28,21.675238
0.37,18,21.723889
0.32,32,21.803874
0.37,32,21.842692
0.22,24,21.872727
0.33,18,21.894747
0.37,32,21.936414
0.35,32,21.974934
0.15,30,22.015977
0.4,32,22.05871
0.27,16,22.081178
0.33,20,22.110831
0.24,28,22.143302
0.32,32,22.186506
0.24,22,22.213328
0.22,28,22.250985
0.37,28,22.288713
0.3,32,22.331355
0.32,32,22.374007
0.32,28,22.41829
0.32,32,22.458111
0.33,18,22.482028
0.35,26,22.513572
0.33,32,22.557637
0.3,32,22.602104
0.3,32,22.645093
0.25,32,22.687847
0.3,32,22.728705
0.2,32,22.780221
0.35,32,22.826749
0.2,32,22.871359
0.33,20,22.907096
0.32,32,22.96408
0.35,32,23.022699
0.32,18,23.054735
0.28,20,23.087843
0.2,32,23.14957
0.32,32,23.201966
0.2,32,23.261646
0.37,32,23.307878
0.26,32,23.352945
0.25,32,23.394675
0.2,32,23.435826
0.2,20,23.462348
0.32,32,23.511831
0.32,32,23.563901
0.22,28,23.648164
0.25,32,23.762491
0.37,24,23.857593
0.37,16,23.976319
0.38,20,24.030854
0.35,32,24.100786
0.32,32,24.188923
0.35,32,24.259738
0.35,32,24.343574
0.4,16,24.405982
0.25,32,24.469121
0.32,24,24.51748
0.25,32,24.615264
0.37,32,24.687387
0.35,32,24.74886
0.3,26,24.809091
0.38,22,24.855175
0.33,30,24.917256
0.38,30,24.975611
0.27,18,25.047828
0.23,32,25.132405
0.38,32,25.2089
0.37,32,25.279032
0.25,32,25.364861
0.32,32,25.469871
0.3,32,25.660092
0.32,32,25.877626
0.32,32,26.057443
0.37,32,26.144299
0.37,32,26.364545
0.33,32,26.432085
0.37,32,26.503613
0.25,32,26.585823
0.3,32,26.658491
0.38,20,26.68367
0.32,32,26.725657
0.37,32,26.764518
0.38,18,26.791513
0.27,22,26.817262
0.4,32,26.855663
0.37,32,26.903586
0.4,32,26.960937
0.32,32,27.039993
0.4,30,27.105834
0.33,32,27.170692
0.32,32,27.282629
0.37,32,27.359575
0.33,22,27.408923
0.32,32,27.478889
0.33,28,27.53225
0.32,32,27.611006
0.35,32,27.69731
0.27,28,27.763824
0.27,22,27.824593
0.38,26,27.976288
0.33,32,28.12502
0.38,18,28.206274
0.35,32,28.349226
0.22,24,28.434934
0.37,32,28.708736
0.37,32,28.917068
0.37,32,29.100401
0.15,20,29.229332
0.33,30,29.474756
0.33,24,29.564121
0.38,18,29.655019
0.37,32,29.790076
0.37,32,29.917154
0.32,20,29.965342
0.32,32,30.018148
0.33,32,30.073283
0.35,32,30.117486
0.38,32,30.161123
0.37,32,30.213494
0.4,28,30.281802
0.33,24,30.358401
0.27,24,30.407735
0.27,24,30.474127
0.35,32,30.558715
0.38,32,30.640822
0.27,32,30.712947
0.25,32,30.848209
0.25,32,30.958235
0.4,24,31.01013
0.22,16,31.044859
0.3,32,31.140604
0.25,32,31.222203
0.38,14,31.287738
0.25,32,31.378098
0.3,32,31.453532
0.3,32,31.497378
0.35,32,31.537249
0.35,32,31.57672
0.38,20,31.604857
0.25,32,31.651258
0.33,32,31.706634
0.38,32,31.798168
0.33,20,31.842022
0.3,32,31.923079
0.27,32,31.987672
0.38,32,32.043368
0.33,32,32.083199
0.38,28,32.120909
0.35,22,32.151146
0.3,32,32.197632
0.24,32,32.238115
0.35,22,32.273468
0.38,32,32.339924
0.28,20,32.367903
0.38,20,32.409106
0.29,16,32.42972
0.27,22,32.457122
0.25,16,32.480152
0.24,24,32.508975
0.38,20,32.555193
0.29,16,32.595392
0.38,20,32.64362
0.35,32,32.709333
0.38,28,32.782243
0.29,14,32.813937
0.21,32,32.856733
0.33,20,32.882809
0.38,26,32.915705
0.4,16,32.935248
0.33,18,32.958901
0.38,24,32.992099
0.33,14,33.007691
0.3,32,33.051445
0.38,32,33.117963
0.38,30,33.161886
0.38,32,33.20436
0.37,26,33.237499
0.4,20,33.266497
0.24,20,33.291577
0.31,30,33.333002
0.38,30,33.396512
0.38,32,33.452896
0.37,32,33.495855
0.37,32,33.535748
0.38,32,33.575917
0.38,28,33.614303
0.38,32,33.681829
0.27,28,33.802725
0.25,32,33.853079
0.35,32,33.899332
0.19,16,33.919902
0.35,32,33.959091
0.4,18,33.982418
0.35,32,34.024906
0.32,32,34.067505
0.37,32,34.136433
0.3,32,34.225119
0.32,32,34.294159
0.23,32,34.371665
0.37,32,34.441333
0.38,32,34.504708
0.37,32,34.583626
0.35,32,34.663737
0.35,32,34.726847
0.37,32,34.802888
0.35,32,34.878685
0.37,32,35.036999
0.37,32,35.121541
0.3,32,35.183864
0.38,22,35.232211
0.38,32,35.302505
0.28,32,35.373866
0.38,32,35.415636
0.32,22,35.442625
0.37,32,35.493132
0.32,32,35.537088
0.29,32,35.581813
0.37,32,35.623822
0.37,32,35.663686
0.24,14,35.68212
0.38,20,35.707176
0.35,32,35.753641
0.35,32,35.79314
0.25,32,35.832808
0.25,32,35.880638
0.2,32,35.921717
0.35,32,35.969805
0.22,18,35.991401
0.37,32,36.033703
0.35,32,36.075704
0.3,32,36.124801
0.2,32,36.168003
0.25,32,36.216136
0.25,32,36.263235
0.25,32,36.301639
0.35,32,36.340224
0.35,32,36.382705
0.35,32,36.425435
0.3,32,36.476273
0.32,32,36.52151
0.4,20,36.548282
0.37,32,36.590814
0.2,32,36.63847
0.27,28,36.672612
0.27,32,36.714233
0.24,24,36.744441
0.4,18,36.765344
0.38,22,36.79733
0.35,32,36.83642
0.35,32,36.879532
0.4,26,36.913956
0.35,32,36.953213
0.38,32,36.992008
0.35,32,37.034307
0.35,32,37.074785
0.35,32,37.123587
0.35,32,37.166387
0.27,18,37.189864
0.37,18,37.210453
0.38,24,37.240661
0.4,30,37.278457
0.24,30,37.315368
0.35,32,37.360093
0.38,14,37.378659
0.38,32,37.44666
0.38,28,37.520502
0.23,28,37.59284
0.29,18,37.628356
0.38,22,37.674206
0.37,14,37.721536
0.29,32,37.816913
0.4,32,37.886624
0.38,30,37.948082
0.22,14,37.978555
0.37,16,38.023292
0.29,20,38.051736
0.38,32,38.09688
0.38,32,38.136234
0.29,32,38.180722
0.38,22,38.207241
0.22,32,38.247577
0.4,32,38.289602
0.38,30,38.329875
0.38,28,38.36708
0.19,32,38.410416
0.29,16,38.432853
0.37,18,38.456374
0.17,32,38.497953
0.38,16,38.518962
0.37,32,38.575636
0.23,32,38.621267
0.3,26,38.652851
0.4,32,38.695433
0.23,32,38.737227
0.29,32,38.777298
0.27,28,38.837408
0.4,32,38.904825
0.37,32,38.983
0.31,22,39.027004
0.29,28,39.087099
0.38,26,39.142982
0.38,16,39.175066
0.4,32,39.25688
0.37,32,39.330476
0.38,24,39.397624
0.29,16,39.433859
0.4,32,39.496529
0.4,32,39.572543
0.3,32,39.636456
0.25,14,39.681461
0.38,18,39.729699
0.3,22,39.773193
0.38,16,39.80481
0.38,22,39.856144
0.37,20,39.897181
0.35,32,39.965444
0.37,32,40.030705
0.38,26,40.092012
0.4,32,40.131714
0.23,32,40.177142
0.4,32,40.221271
0.4,32,40.261046
0.27,14,40.279609
0.35,32,40.317815
0.38,22,40.347638
0.38,24,40.378309
0.4,32,40.42209
0.35,32,40.461984
0.37,32,40.50581
0.33,20,40.530683
0.29,16,40.550674
0.38,18,40.574308
0.37,32,40.624532
0.37,32,40.664547
0.38,20,40.688858
0.4,32,40.73002
0.22,32,40.768403
0.38,22,40.798926
0.4,26,40.836823
0.38,16,40.855736
0.35,32,40.894641
0.38,30,40.938695
0.37,18,40.961697
0.35,32,41.001119
0.4,32,41.045167
0.23,32,41.085929
0.35,32,41.131883
0.3,32,41.174673
0.37,32,41.213365
0.3,32,41.255074
0.35,32,41.29351
0.35,32,41.336643
0.35,32,41.381681
0.38,32,41.421524
0.35,32,41.463189
0.35,32,41.507681
0.35,32,41.554049
0.37,32,41.605621
0.3,32,41.659855
0.35,32,41.70166
0.37,32,41.740706
0.37,32,41.789948
0.35,32,41.829336
0.37,32,41.86831
0.35,24,41.898905
0.35,32,41.941614
0.38,24,41.96874
0.37,32,42.01586
0.37,32,42.054952
0.14,32,42.096867
0.25,18,42.117442
0.4,32,42.159289
0.23,28,42.194852
0.37,32,42.255717
0.4,32,42.305872
0.33,30,42.347195
0.21,20,42.373492
0.37,32,42.414483
0.38,18,42.439194
0.13,32,42.485498
0.23,32,42.531928
0.37,32,42.574683
0.37,32,42.62182
0.37,32,42.671459
0.38,24,42.707942
0.37,32,42.749374
0.23,32,42.793527
0.37,32,42.837936
0.37,32,42.879877
0.35,32,42.939035
0.37,32,43.002088
0.37,32,43.049609
0.37,32,43.092214
0.29,32,43.141256
0.35,32,43.188825
0.37,32,43.238526
0.37,32,43.281488
0.37,32,43.321925
0.32,32,43.363284
0.35,32,43.405132
0.32,32,43.450257
0.25,32,43.492181
0.35,32,43.530884
0.37,32,43.569345
0.25,32,43.612871
0.35,32,43.660827
0.3,32,43.718631
0.35,32,43.761475
0.37,32,43.801007
0.22,22,43.830626
0.2,30,43.871133
0.38,26,43.902556
0.38,30,43.940188
0.38,28,43.97517
0.18,32,44.017022
0.37,32,44.056471
0.38,28,44.097383
0.38,18,44.121244
0.37,32,44.160677
0.38,30,44.198312
0.38,18,44.225688
0.35,32,44.271269
0.27,32,44.310907
0.37,32,44.354849
0.4,32,44.393884
0.35,32,44.437058
0.38,32,44.480731
0.38,28,44.516639
0.35,32,44.558692
0.35,32,44.599872
0.35,32,44.641539
0.35,32,44.681079
0.35,32,44.735007
0.35,32,44.773875
0.27,28,44.809569
0.38,32,44.851418
0.35,32,44.893966
0.35,32,44.938901
0.35,32,44.978152
0.35,32,45.02952
0.25,32,45.071037
0.35,32,45.11157
0.3,32,45.15763
0.35,32,45.201345
0.38,32,45.245476
0.3,32,45.28448
0.35,32,45.327934
0.35,32,45.374054
0.3,32,45.412526
0.25,32,45.453646
0.35,32,45.491882
0.35,32,45.531609
0.25,32,45.57353
0.22,32,45.618524
0.35,32,45.659676
0.35,32,45.698555
0.35,32,45.744483
0.35,32,45.789076
0.35,32,45.831492
0.38,20,45.856243
0.3,24,45.885911
0.35,32,45.924537
0.35,32,45.966489
0.25,32,46.00487
0.35,32,46.050872
0.25,32,46.091144
0.25,32,46.136952
0.27,32,46.180694
0.35,32,46.223376
0.35,32,46.269011
0.25,32,46.307364
0.25,32,46.353817
0.25,32,46.396203
0.38,18,46.418211
0.35,32,46.459156
0.25,32,46.502148
0.25,32,46.543611
0.35,32,46.582849
0.35,32,46.623659
0.27,20,46.64793
0.35,32,46.6906
0.37,32,46.742305
0.3,20,46.769678
0.37,22,46.799047
0.35,32,46.839222
0.35,32,46.878857
0.4,32,46.921296
0.35,32,46.965419
0.38,26,46.99781
0.38,16,47.022876
0.37,32,47.063064
0.35,32,47.109329
0.37,32,47.152069
0.29,16,47.176013
0.38,32,47.215849
0.38,32,47.25931
0.38,24,47.290229
0.35,32,47.332448
0.4,20,47.360382
0.35,32,47.401147
0.35,32,47.448409
0.35,32,47.48967
0.35,32,47.532841
0.35,32,47.572493
0.35,32,47.614874
0.37,32,47.664804
0.38,32,47.712188
0.27,16,47.731825
0.35,32,47.781381
0.35,32,47.820689
0.35,32,47.862592
0.35,32,47.912447
0.38,16,47.932451
0.35,32,47.97583
0.35,32,48.014937
0.37,32,48.055712
0.35,32,48.100142
0.35,32,48.143004
0.35,32,48.186722
0.35,32,48.225955
0.35,32,48.268258
0.37,32,48.313196
0.35,32,48.36431
0.35,32,48.409534
0.37,32,48.450332
0.35,32,48.490962
0.35,32,48.535404
0.35,32,48.592478
0.35,32,48.638178
0.35,32,48.680135
0.35,32,48.723218
0.35,32,48.768209
0.3,32,48.823969
0.35,32,48.871619
0.35,32,48.912602
0.35,32,48.954878
0.35,32,48.998541
0.35,32,49.045019
0.25,32,49.098785
0.35,32,49.139619
0.35,32,49.183552
0.35,32,49.2385
0.35,32,49.295978
0.35,32,49.353041
0.35,32,49.39415
0.35,32,49.434822
0.35,32,49.477947
0.35,32,49.521485
0.35,32,49.563431
0.37,32,49.606267
0.35,32,49.64918
0.35,32,49.691
0.35,32,49.732847
0.35,32,49.774157
0.35,32,49.820453
0.35,32,49.859356
0.35,32,49.900288
0.35,32,49.942231
0.35,32,49.988005
0.37,32,50.028339
0.35,32,50.069512
0.35,32,50.11587
0.37,32,50.164208
0.35,32,50.230736
0.35,32,50.293251
0.35,32,50.352784
0.35,32,50.426325
0.35,32,50.491629
0.35,32,50.565147
0.35,32,50.651427
0.35,32,50.71818
0.35,32,50.79218
0.37,32,50.891339
0.35,32,50.944636
0.35,32,50.986505
0.35,32,51.029903
0.35,32,51.072974
0.35,32,51.120278
0.35,32,51.167144
0.4,32,51.212814
0.38,32,51.253337
0.35,32,51.298724
0.38,32,51.349467
0.35,32,51.397667
0.35,32,51.438985
0.38,32,51.480925
0.38,28,51.518135
0.35,32,51.566504
0.38,22,51.601973
0.35,32,51.644624
0.29,32,51.690418
0.35,32,51.73175
0.38,32,51.778074
0.4,24,51.809982
0.35,32,51.861389
0.35,32,51.902821
0.35,32,51.943157
0.38,32,51.993889
0.38,28,52.02861
0.35,32,52.073672
0.35,32,52.116884
0.27,28,52.171662
0.35,32,52.217671
0.35,32,52.264214
0.35,32,52.303988
0.35,32,52.345024
0.3,32,52.388875
0.35,32,52.434899
0.35,32,52.481204
0.35,32,52.519153
0.35,32,52.559783
0.35,32,52.603948
0.35,32,52.646581
0.35,32,52.68881
0.4,32,52.728169
0.35,32,52.767739
0.35,32,52.809458
0.38,32,52.849743
0.38,32,52.901561
0.4,32,52.939893
0.35,32,52.979677
0.38,20,53.009817
0.38,20,53.044492
0.29,20,53.07693
0.29,22,53.106432
0.38,16,53.130433
0.33,32,53.16992
0.38,32,53.211892
0.26,32,53.251886
0.38,24,53.281973
0.29,22,53.307686
0.38,18,53.331253
