r,l,t
0.25,32,22.750082
0.3,20,22.774863
0.3,16,22.79809
0.3,26,22.829011
0.25,32,22.883994
0.2,32,22.924306
0.36,24,22.955024
0.25,32,22.994114
0.3,20,23.019675
0.25,32,23.07551
0.25,32,23.121627
0.3,18,23.146079
0.35,32,23.186741
0.3,20,23.212104
0.36,24,23.242994
0.25,32,23.287036
0.3,20,23.313687
0.36,16,23.338349
0.15,32,23.382621
0.36,16,23.402903
0.3,18,23.427006
0.3,14,23.442922
0.33,28,23.479386
0.3,14,23.497807
0.33,18,23.518867
0.36,18,23.542614
0.25,14,23.561154
0.3,16,23.581499
0.36,18,23.611505
0.36,18,23.632666
0.35,20,23.658278
0.36,14,23.676513
0.36,14,23.695714
0.3,16,23.715373
0.3,14,23.734018
0.36,26,23.765888
0.3,28,23.801689
0.3,28,23.834191
0.36,14,23.852756
0.33,18,23.876624
0.36,16,23.897965
0.3,20,23.923367
0.3,26,23.955079
0.3,20,23.979856
0.3,24,24.010622
0.3,22,24.041081
0.3,32,24.088528
0.3,22,24.11802
0.25,32,24.156822
0.3,26,24.190598
0.2,32,24.230118
0.3,24,24.262071
0.3,28,24.298217
0.36,16,24.322217
0.3,22,24.35323
0.3,18,24.387105
0.35,24,24.415971
0.3,16,24.439104
0.3,26,24.471943
0.3,18,24.493272
0.3,20,24.519072
0.3,14,24.538078
0.3,16,24.558006
0.3,20,24.586589
0.25,20,24.616931
0.33,26,24.653273
0.36,16,24.673493
0.3,18,24.695235
0.3,16,24.718515
0.3,20,24.744349
0.3,16,24.768075
0.36,18,24.79201
0.35,20,24.817621
0.3,16,24.840271
0.3,24,24.86868
0.25,32,24.919195
0.25,16,24.941874
0.3,14,24.964866
0.3,16,24.984887
0.3,14,25.006061
0.36,22,25.034153
0.3,32,25.078288
0.36,20,25.106852
0.36,16,25.136857
0.3,18,25.15852
0.28,22,25.188282
0.36,16,25.208982
0.36,20,25.238494
0.3,16,25.262533
0.3,18,25.287099
0.3,14,25.306485
0.3,22,25.333529
0.36,16,25.353621
0.3,18,25.378187
0.36,20,25.404001
0.25,21,25.431092
0.36,16,25.451101
0.36,18,25.475813
0.3,16,25.497044
0.3,26,25.53062
0.36,16,25.551544
0.3,16,25.5745
0.3,20,25.607102
0.25,18,25.634488
0.3,16,25.655352
0.3,18,25.681581
0.3,18,25.707613
0.3,18,25.72963
0.36,18,25.764012
0.3,24,25.795734
0.3,22,25.822961
0.31,16,25.843611
0.3,18,25.87323
0.36,14,25.893199
0.36,20,25.920242
0.25,18,25.941333
0.3,16,25.965704
0.3,14,25.985011
0.3,14,26.004082
0.36,14,26.024369
0.36,24,26.056008
0.3,20,26.081488
0.3,14,26.097952
0.3,18,26.122774
0.36,16,26.150502
0.3,16,26.17031
0.36,22,26.200137
0.36,14,26.219094
0.36,16,26.24203
0.3,14,26.263633
0.36,16,26.283458
0.3,14,26.302048
0.36,18,26.323686
0.3,14,26.342382
0.36,14,26.361145
0.36,14,26.38128
0.3,22,26.408605
0.36,18,26.432557
0.3,18,26.453424
0.21,18,26.476732
0.3,14,26.494607
0.26,14,26.509571
0.36,14,26.527479
0.3,16,26.549985
0.3,18,26.573271
0.3,14,26.591306
0.36,14,26.609181
0.36,18,26.629493
0.36,30,26.665816
0.3,14,26.683577
0.3,16,26.703047
0.36,14,26.720899
0.3,14,26.738789
0.27,14,26.757059
0.36,18,26.777786
0.3,14,26.795877
0.36,22,26.821441
0.36,16,26.843687
0.3,18,26.863934
0.36,28,26.899183
0.3,16,26.919549
0.3,18,26.943645
0.25,29,26.976723
0.3,22,27.005617
0.3,14,27.024627
0.3,16,27.043911
0.3,16,27.07697
0.3,18,27.101418
0.3,18,27.12407
0.36,20,27.149843
0.35,16,27.176407
0.36,14,27.194343
0.3,16,27.214112
0.3,14,27.232152
0.3,14,27.249787
0.36,14,27.269436
0.3,16,27.292611
0.36,14,27.310768
0.3,20,27.335094
0.3,20,27.359818
0.36,26,27.393458
0.36,18,27.416573
0.36,30,27.452808
0.26,22,27.479314
0.3,14,27.497473
0.3,14,27.515354
0.3,16,27.534318
0.3,14,27.551934
0.3,16,27.571019
0.3,22,27.596586
0.3,20,27.620941
0.3,16,27.640003
0.21,20,27.66469
0.3,16,27.68922
0.36,14,27.704906
0.3,22,27.733718
0.36,16,27.753011
0.36,16,27.772105
0.3,18,27.80174
0.27,20,27.826885
0.3,14,27.845317
0.36,20,27.870568
0.3,14,27.885547
0.3,18,27.909124
0.3,22,27.935806
0.36,14,27.953628
0.3,22,27.987459
0.3,18,28.00799
0.36,26,28.039864
0.36,16,28.061886
0.36,18,28.083256
0.36,14,28.101958
0.3,14,28.119771
0.3,20,28.143942
0.36,14,28.161689
0.36,22,28.194273
0.36,18,28.21821
0.36,16,28.237414
0.3,16,28.258206
0.3,16,28.27747
0.36,26,28.308355
0.36,24,28.338286
0.36,16,28.365307
0.36,28,28.403148
0.36,14,28.423645
0.3,16,28.444075
0.36,14,28.462897
0.36,28,28.496131
0.36,20,28.521607
0.36,26,28.556797
0.36,18,28.583464
0.36,24,28.614571
0.3,16,28.637867
0.36,22,28.668565
0.33,14,28.684307
0.36,22,28.714784
0.36,18,28.737319
0.36,28,28.782146
0.36,20,28.812257
0.36,16,28.832985
0.36,30,28.87723
0.36,24,28.913631
0.36,30,28.954445
0.36,26,28.98717
0.3,14,29.006514
0.3,14,29.027239
0.36,18,29.048936
0.3,14,29.068657
0.36,20,29.095326
