r,l,t
2.79,16,23.812176
2.83,14,23.821786
0.3,14,23.835827
0.28,20,23.849677
2.79,12,23.857827
0.25,24,23.87339
2.83,14,23.88281
0.27,22,23.901707
0.28,24,23.918518
2.79,16,23.93066
2.79,12,23.940333
2.83,18,23.9524
0.26,18,23.964304
2.83,12,23.97307
0.31,20,23.9863
0.32,16,23.997485
2.83,14,25.005122
2.79,12,25.013418
2.83,12,25.0217
2.79,14,25.031167
0.24,14,25.041058
0.28,22,25.055501
0.27,20,25.068725
2.83,12,25.076924
0.32,14,25.087335
2.83,12,25.096996
0.27,16,25.108355
2.83,12,25.116807
2.79,12,25.125286
2.83,12,25.134055
2.83,14,25.143953
0.23,16,25.154685
0.27,16,25.167063
2.83,12,25.176543
2.79,16,25.187726
2.83,16,25.203213
2.83,16,25.216462
2.83,16,25.227085
2.79,12,25.235254
0.3,14,25.244705
0.33,20,25.257907
2.79,12,25.266222
2.79,12,25.274532
0.31,18,25.286393
2.83,14,25.295798
0.3,14,25.305301
0.3,24,25.320843
2.79,12,25.329549
0.27,16,25.341007
2.83,14,25.351048
2.79,12,25.359322
2.83,12,25.367542
2.83,12,25.375911
2.79,14,25.385408
0.28,16,25.396278
2.79,14,25.426533
0.33,22,25.441071
0.35,14,25.450557
0.33,16,25.461371
0.34,16,25.472327
0.27,20,25.485565
2.83,12,25.493831
2.79,16,25.504605
0.23,14,25.514115
2.79,12,25.52235
2.83,16,25.533019
2.83,12,25.541304
2.79,12,25.550205
2.83,14,25.559921
2.83,14,25.569465
0.28,18,25.581306
0.35,14,25.590699
2.83,14,25.600164
2.79,12,25.609859
2.83,12,25.621389
2.83,12,25.631844
2.79,14,25.64402
2.83,12,25.654452
2.79,12,25.665014
0.32,16,25.678658
0.3,16,25.69227
0.27,16,25.705785
0.23,20,25.72801
2.83,16,25.740066
2.83,12,25.748563
2.79,12,25.756851
2.79,12,25.765149
2.79,12,25.773598
0.32,16,25.784374
2.83,12,25.793004
2.83,12,25.801965
2.79,14,25.811809
2.83,12,25.820045
2.79,14,25.832385
2.79,12,25.840768
2.83,12,25.849026
2.79,18,25.861117
2.83,16,25.87193
2.79,12,25.880069
0.29,14,25.88936
0.32,14,25.898984
0.2,32,25.921113
2.83,12,25.93015
0.27,16,25.946095
2.79,12,25.955131
0.28,14,25.96459
0.31,22,25.978975
2.79,12,25.987058
