#{"t_start": 1663515250.1150353, "env_id": "GridRoadEnv-v0"}
r,l,t
39.43,119,72.305669
29.67,119,72.389825
19.87,119,73.712993
26.81,119,73.798911
24.6,119,73.88367
20.39,119,73.978053
30.15,119,74.064692
20.78,119,74.157447
24.01,119,74.26386
40.26,119,74.351635
39.07,119,74.443585
35.91,119,74.535612
38.86,119,74.630413
25.09,119,74.736052
25.7,119,74.823346
24.77,119,74.909555
36.34,119,75.015923
28.73,119,75.104808
26.25,119,75.192217
40.84,119,76.419176
30.07,119,76.505573
31.7,119,76.594656
32.6,119,76.693725
32.15,119,76.792262
42.99,119,76.884101
32.57,119,76.99022
32.33,119,77.076739
43.61,119,77.170352
32.33,119,77.266623
23.53,119,77.355726
39.9,119,77.446105
43.14,119,77.536618
31.73,119,77.629244
27.2,119,77.74186
21.1,119,77.835849
41.33,119,77.926616
37.03,119,78.014282
33.31,119,79.234254
41.44,119,79.321851
26.65,119,79.415334
29.16,119,79.506013
25.53,119,79.59167
3.52,119,79.698213
20.76,119,79.787771
28.79,119,79.882218
29.57,119,79.971168
25.56,119,80.069956
27.48,119,80.162063
27.91,119,80.249313
33.19,119,80.345118
27.63,119,80.442645
31.54,119,80.529034
33.78,119,80.625753
30.55,119,80.71226
30.06,119,81.957115
30.74,119,82.046921
30.78,119,82.133982
38.12,119,82.231525
45.96,119,82.320169
40.88,119,82.428507
40.8,119,82.523484
28.75,119,82.61047
29.9,119,82.701389
31.19,119,82.794629
31.26,119,82.881908
27.21,119,82.983448
30.25,119,83.07613
35.22,119,83.182485
28.35,119,83.272192
31.78,119,83.363805
28.13,119,83.450955
26.27,119,84.6398
37.98,119,84.725941
39.65,119,84.81492
34.8,119,84.910824
25.06,119,85.025338
23.49,119,85.121112
29.26,119,85.208156
33.11,119,85.296036
44.31,119,85.389673
33.25,119,85.476476
26.48,119,85.563388
43.58,119,85.653372
46.21,119,85.745175
38.96,119,85.850479
41.82,119,85.940019
25.29,119,86.038548
26.21,119,86.146083
23.5,119,87.358865
32.8,119,87.445592
22.62,119,87.538091
42.04,119,87.631204
35.52,119,87.725025
37.74,119,87.817189
29.11,119,87.909479
34.11,119,88.001449
39.78,119,88.09602
35.48,119,88.191579
35.11,119,88.279936
29.15,119,88.369211
21.73,119,88.460491
32.85,119,88.565323
44.6,119,88.650712
41.01,119,88.751071
32.97,119,88.836812
25.1,119,90.056423
27.24,119,90.145822
29.73,119,90.2303
25.74,119,90.31874
38.48,119,90.41972
44.7,119,90.504103
29.5,119,90.601163
32.35,119,90.684119
29.03,119,90.768208
44.5,119,90.862466
36.11,119,90.958899
36.51,119,91.049852
29.87,119,91.172599
26.86,119,91.257209
33.79,119,91.340308
46.1,119,91.427211
43.42,119,91.513278
31.32,119,91.596306
28.16,119,92.790716
41.88,119,92.87517
42.78,119,92.973222
30.04,119,93.083563
29.57,119,93.200479
33.06,119,93.314566
29.19,119,93.401398
21.15,119,93.485292
25.86,119,93.578514
29.94,119,93.663012
27.94,119,93.745491
32.4,119,93.841234
26.57,119,93.926651
29.69,119,94.017766
31.31,119,94.100076
27.91,119,94.21254
28.05,119,94.317857
46.0,119,95.592938
24.81,119,95.700951
29.36,119,95.794699
28.43,119,95.887401
15.44,119,95.996139
29.65,119,96.086312
0.93,119,96.173031
29.82,119,96.269928
27.91,119,96.353175
35.48,119,96.44102
34.88,119,96.530951
34.78,119,96.62504
40.82,119,96.711183
18.86,119,96.800485
43.13,119,96.88548
38.51,119,96.976172
30.71,119,97.064764
21.45,119,98.352932
29.87,119,98.436984
28.96,119,98.52907
30.64,119,98.619781
28.25,119,98.706932
22.19,119,98.802548
34.47,119,98.894912
27.7,119,98.984797
22.63,119,99.076959
25.64,119,99.17182
26.46,119,99.269192
37.44,119,99.36617
44.43,119,99.45909
21.77,119,99.546074
29.34,119,99.649071
24.32,119,99.740014
36.86,119,99.825304
30.46,119,101.083906
28.33,119,101.170031
34.36,119,101.262718
35.43,119,101.362189
24.6,119,101.447088
36.65,119,101.535052
23.74,119,101.625317
31.37,119,101.715016
32.26,119,101.799991
39.86,119,101.891753
39.15,119,101.979071
39.47,119,102.070352
38.69,119,102.16235
29.49,119,102.25043
31.96,119,102.347119
25.46,119,102.437872
28.43,119,102.523242
28.62,119,103.729911
25.41,119,103.816382
41.65,119,103.914234
38.68,119,104.010971
30.86,119,104.098551
30.88,119,104.187321
23.06,119,104.284585
30.06,119,104.381187
33.77,119,104.473716
37.28,119,104.566211
40.86,119,104.665234
