#{"t_start": 1663505259.8768566, "env_id": "SimpleGridRoadEnv-v0"}
r,l,t
0.93,70,43.108017
6.49,28,43.127739
6.5,22,43.144113
6.64,28,43.183765
6.57,36,43.213333
6.55,34,43.244762
6.52,28,43.267411
6.77,46,43.301672
1.03,70,43.35269
6.52,24,43.370501
6.44,24,43.388028
6.89,68,43.438608
6.74,40,43.471391
6.49,24,43.489828
1.02,70,43.540328
6.59,30,43.566897
6.52,26,43.585723
6.86,42,43.615655
6.64,34,43.640053
6.75,32,43.662945
6.49,32,43.685866
1.3,70,43.737451
1.13,70,43.792278
1.02,70,43.845975
6.52,24,43.863693
6.57,32,43.886784
1.07,70,43.964983
6.21,18,43.982991
6.5,28,44.003767
6.5,24,44.021342
6.49,22,44.037498
6.49,24,44.055124
6.21,18,44.068764
6.62,26,44.088743
6.5,30,44.110349
6.56,38,44.137737
6.49,38,44.176293
6.5,30,44.200332
6.49,24,44.218508
6.23,24,44.236293
6.15,22,44.253387
6.79,36,44.279881
6.64,26,44.299796
6.5,24,44.317336
6.59,32,44.340463
0.88,70,44.390947
6.15,20,44.405724
6.21,20,44.420479
6.5,26,44.442282
6.87,44,44.474418
6.61,40,46.653807
1.19,70,46.705836
6.5,28,46.726813
6.52,24,46.744185
0.67,70,46.793792
6.52,24,46.811491
6.61,32,46.841524
6.73,64,46.89694
6.62,30,46.923055
6.5,22,46.939321
6.56,26,46.958358
6.42,24,46.975797
0.94,70,47.026596
6.49,26,47.046278
6.63,36,47.081089
1.09,70,47.1346
6.65,34,47.158826
6.5,30,47.181058
6.5,28,47.203319
6.49,22,47.219431
6.21,26,47.243757
6.49,26,47.262592
6.49,24,47.28008
6.49,28,47.302187
6.52,22,47.318673
6.49,24,47.335806
6.82,36,47.361387
6.5,32,47.38436
6.21,18,47.397502
6.49,26,47.42011
6.57,32,47.448833
6.52,26,47.467607
6.21,18,47.48103
6.49,26,47.499869
6.72,30,47.522157
6.54,24,47.539618
6.5,26,47.558069
6.21,20,47.572578
6.42,28,47.592754
6.49,22,47.608989
6.49,28,47.628686
6.75,30,47.66851
6.67,32,47.690776
6.62,26,47.709283
6.9,46,47.748989
6.52,22,47.764778
6.64,26,47.783052
6.52,24,47.800216
1.28,70,47.853333
6.44,26,47.872804
6.49,22,47.888132
6.68,46,47.921041
0.71,70,47.970329
6.49,22,47.985711
6.42,24,48.002839
6.6,32,48.02539
6.82,58,48.072296
6.56,36,48.106021
6.89,44,48.137395
6.44,22,48.153505
6.5,40,48.182119
6.49,24,49.248611
6.49,40,49.277128
6.49,24,49.296543
6.58,32,49.319316
6.49,22,49.336343
6.5,22,49.353194
6.52,32,49.376713
6.44,22,49.392936
6.44,22,49.410019
6.49,22,49.426142
6.54,24,49.444445
6.49,30,49.487393
6.49,26,49.50702
6.49,24,49.524745
6.49,24,49.54336
6.49,26,49.563148
6.62,32,49.586684
6.49,32,49.609648
7.02,66,49.656174
6.63,32,49.683865
6.49,34,49.708459
6.21,18,49.721978
6.49,22,49.7379
6.52,24,49.755794
6.23,20,49.770337
6.62,28,49.790836
6.52,24,49.808989
6.21,20,49.823548
1.07,70,49.878583
6.49,24,49.895985
6.49,26,49.914389
6.5,22,49.930247
6.5,22,49.946255
7.02,64,49.995029
6.62,26,50.014165
6.61,44,50.045372
6.44,22,50.061496
6.5,22,50.078128
6.57,36,50.108344
6.49,24,50.128034
6.5,22,50.158279
6.63,36,50.184247
6.49,22,50.20321
6.5,24,50.221025
6.64,36,50.282091
6.52,22,50.307737
6.49,22,50.324268
6.58,32,50.348713
6.21,18,50.362855
6.5,24,50.380486
6.21,18,50.394088
6.49,24,50.414998
6.5,34,50.441596
6.75,34,50.471791
6.49,26,50.490455
6.5,26,50.50937
6.5,24,50.530298
6.49,22,50.551871
6.49,30,50.573668
6.49,22,50.589494
6.49,30,50.611482
6.64,30,50.632724
0.83,70,50.681782
6.5,24,50.698774
6.49,30,50.720205
6.49,26,50.738493
6.23,18,50.754782
6.5,22,50.770502
6.64,26,50.79016
6.49,32,50.817597
6.49,24,50.83509
1.07,70,51.908767
6.63,26,51.926988
6.49,22,51.942876
6.64,30,51.969905
6.52,22,51.985275
6.74,40,52.013489
6.5,26,52.032002
6.49,26,52.050648
6.5,22,52.085074
6.5,22,52.100917
6.49,22,52.120657
6.23,20,52.135135
6.49,26,52.153621
6.63,34,52.177709
6.61,28,52.20745
6.49,22,52.223212
6.63,36,52.248508
6.49,28,52.268243
6.5,22,52.283645
6.5,22,52.299286
6.5,26,52.317753
6.49,22,52.33335
6.5,22,52.349066
6.52,24,52.368104
6.5,24,52.385216
6.54,24,52.408718
6.49,26,52.429442
6.52,24,52.447978
6.54,22,52.464888
6.5,24,52.482893
6.69,30,52.504425
6.5,22,52.520221
6.64,26,52.538953
6.71,36,52.564917
6.52,28,52.585371
6.49,24,52.604188
6.6,28,52.624695
6.49,22,52.641026
6.5,22,52.657304
6.5,24,52.675447
6.49,28,52.695667
6.49,22,52.712161
6.49,24,52.729841
6.52,24,52.74802
6.5,22,52.764379
6.52,22,52.780406
6.49,22,52.796222
6.77,44,52.82738
6.49,28,52.872941
6.49,24,52.890079
6.49,22,52.906541
6.49,22,52.923362
6.49,22,52.941127
6.5,30,52.962739
6.5,22,52.978543
6.49,32,53.001518
6.61,28,53.021734
6.52,30,53.046249
6.49,30,53.068448
6.49,24,53.085778
6.52,22,53.106907
6.49,28,53.127996
6.49,24,53.145344
6.49,24,53.163043
6.49,24,53.180421
6.49,26,53.202502
6.52,26,53.228776
6.58,28,53.250502
6.49,22,53.267164
6.5,24,53.285712
6.64,28,53.307287
6.5,36,53.336736
6.49,36,53.36435
6.7,34,53.38848
6.52,22,53.404395
6.5,24,53.422205
6.49,24,53.44084
6.73,30,53.463717
6.5,28,54.562286
6.49,24,54.58404
6.72,38,54.618697
6.49,24,54.640484
6.5,26,54.664246
6.5,22,54.684088
6.75,32,54.713013
6.5,24,54.755239
6.49,24,54.77625
6.65,26,54.799966
6.62,28,54.825459
6.5,26,54.848806
6.34,30,54.875397
6.5,24,54.897032
6.5,24,54.92165
6.49,26,54.944683
6.49,26,54.969556
6.52,24,54.986658
6.49,22,55.003224
6.5,26,55.021586
6.66,30,55.042497
6.52,24,55.059315
6.52,22,55.07511
6.49,22,55.09526
6.49,22,55.11147
6.49,22,55.127614
6.49,24,55.144434
6.49,32,55.177148
6.5,26,55.20772
6.63,26,55.239504
6.49,22,55.282248
6.75,46,55.336829
6.5,22,55.362918
6.5,26,55.395601
6.5,22,55.422729
6.5,22,55.451725
6.49,24,55.478264
6.82,42,55.568793
6.49,22,55.595812
6.49,22,55.661124
6.5,22,55.709526
6.49,30,55.774504
6.49,22,55.833111
6.5,22,55.864063
6.52,24,55.916492
6.44,22,55.967344
6.49,28,56.079062
6.5,26,56.16653
6.6,26,56.277931
6.52,22,56.330428
6.52,22,56.421517
6.52,24,56.508444
6.49,28,56.623453
6.49,22,56.664136
6.52,24,56.733097
0.94,70,56.963841
6.49,28,56.999537
6.49,24,57.062718
6.44,24,57.146302
6.5,22,57.208895
6.5,22,57.249519
6.49,32,57.352989
6.52,22,57.376931
6.52,22,57.405859
6.9,60,57.484333
6.49,22,57.510497
6.52,22,57.551625
6.5,22,57.60469
6.44,26,57.65125
6.5,28,57.687489
6.49,22,57.71155
6.5,24,57.738752
6.6,32,57.776206
6.5,22,57.802123
6.5,22,57.827194
6.49,22,57.854426
6.49,22,57.879811
6.62,30,57.913015
6.5,22,57.939827
6.5,22,59.16975
6.49,22,59.186406
7.09,62,59.234158
6.49,22,59.249604
6.5,26,59.275086
6.44,22,59.290536
6.49,28,59.310325
6.64,26,59.329635
6.5,22,59.344862
6.52,22,59.360699
6.5,26,59.386666
6.5,22,59.404906
6.5,22,59.423807
6.49,22,59.447177
6.52,22,59.465556
6.49,22,59.484877
6.49,24,59.502247
6.52,28,59.522005
6.49,22,59.538358
7.0,56,59.578157
6.49,24,59.595541
6.5,22,59.611533
6.52,26,59.630643
6.52,22,59.646724
6.5,22,59.66266
6.5,24,59.679842
6.5,24,59.697231
6.5,22,59.713879
6.49,22,59.730062
6.52,24,59.747484
6.5,22,59.763497
6.49,24,59.782668
6.5,24,59.811546
6.49,22,59.832034
6.49,24,59.854192
6.49,22,59.874675
6.52,24,59.896713
6.49,26,59.91942
6.52,22,59.935642
6.68,30,59.957155
6.49,24,59.974469
6.49,24,59.991888
6.52,22,60.008163
6.49,24,60.02561
6.49,22,60.041649
6.49,22,60.068247
6.49,24,60.086454
6.5,26,60.105823
6.5,26,60.125094
6.5,24,60.142191
6.72,30,60.164109
6.52,24,60.181526
6.5,24,60.201084
6.5,22,60.217041
6.5,22,60.233102
6.49,24,60.250847
6.49,22,60.270929
6.63,40,60.298577
6.49,22,60.314855
6.49,22,60.330666
6.49,22,60.346263
6.49,26,60.365681
6.5,22,60.381261
6.49,22,60.40443
6.5,22,60.420336
6.73,30,60.442034
6.56,30,60.463395
6.5,22,60.479727
6.52,24,60.496776
6.49,24,60.519094
6.49,22,60.541749
6.49,22,60.559829
6.49,22,60.57561
6.52,22,60.591659
6.49,22,60.607541
6.49,22,60.625804
6.52,24,60.64321
6.58,28,60.663045
6.56,38,60.689746
6.5,22,60.70579
6.5,32,60.728265
6.5,22,60.744027
6.49,24,61.774981
6.5,22,61.790771
6.49,22,61.806593
6.49,28,61.833823
6.5,24,61.850829
6.49,22,61.866733
6.52,22,61.882634
6.52,22,61.898665
6.55,28,61.921375
6.5,22,61.937338
6.5,22,61.955137
6.49,22,61.970849
6.49,22,61.986845
6.49,22,62.004439
6.5,26,62.028478
6.49,24,62.054595
6.5,22,62.074982
6.5,22,62.094039
6.5,22,62.110326
6.5,22,62.1267
6.52,22,62.142879
6.49,22,62.160539
6.49,22,62.178293
6.52,22,62.194654
6.5,22,62.212947
6.49,22,62.229404
6.49,22,62.246054
6.5,24,62.263516
6.49,24,62.280808
6.64,26,62.30036
6.52,22,62.316497
6.5,22,62.33331
0.8,70,62.382676
6.5,22,62.398653
6.5,22,62.415084
6.49,22,62.434801
6.49,24,62.457056
6.5,24,62.479241
6.49,22,62.495333
6.21,18,62.509183
6.5,22,62.524912
6.5,24,62.541925
6.5,22,62.557528
6.49,22,62.573455
6.49,22,62.593035
6.49,22,62.609043
6.49,24,62.634126
6.49,22,62.650062
6.5,22,62.665913
6.5,22,62.681762
6.49,26,62.700372
6.49,24,62.717969
6.49,24,62.734825
6.5,22,62.75043
6.49,22,62.766286
6.49,22,62.782298
6.52,22,62.797903
6.49,22,62.819736
6.49,24,62.838805
1.08,70,62.891911
6.5,22,62.907902
6.49,32,62.9311
6.49,22,62.94767
6.5,24,62.965382
6.5,22,62.981524
6.49,22,62.997323
6.49,22,63.014885
6.52,24,63.033275
6.65,28,63.053206
6.52,22,63.068994
6.5,22,63.084789
6.5,22,63.10478
6.49,24,63.122374
6.66,26,63.140878
6.85,34,63.164682
6.5,24,63.183028
6.5,24,63.207086
6.61,28,63.233293
6.5,22,63.252523
6.49,22,63.268327
6.5,22,63.28405
6.49,24,63.301944
6.49,22,63.317951
6.52,22,63.333885
6.5,22,64.419154
6.49,26,64.439034
6.5,22,64.462189
6.52,22,64.483261
6.5,22,64.502645
6.58,36,64.528147
6.5,22,64.544249
6.49,22,64.56013
6.5,22,64.575993
6.65,28,64.595359
6.5,22,64.611436
6.49,22,64.627516
6.52,22,64.643294
6.5,22,64.663909
6.5,24,64.680986
6.5,22,64.69689
6.42,24,64.715007
6.52,22,64.731154
6.49,22,64.746639
6.49,24,64.763846
6.49,22,64.779907
6.5,22,64.795624
6.49,22,64.811498
6.52,24,64.828683
6.21,18,64.84175
6.49,22,64.857479
6.5,28,64.877257
6.49,22,64.892934
6.49,22,64.90894
6.49,24,64.930977
6.49,22,64.946479
6.5,22,64.962031
6.49,24,64.979291
6.62,28,65.00227
6.44,22,65.018512
6.49,22,65.035071
6.5,22,65.050647
6.52,22,65.066955
6.5,22,65.082946
6.49,22,65.099313
6.5,22,65.115447
6.49,22,65.131834
6.49,22,65.147799
6.78,46,65.180264
6.49,22,65.205492
6.5,22,65.221968
6.5,22,65.237997
6.5,24,65.255251
6.49,22,65.271471
0.95,70,65.322103
6.49,22,65.341722
6.5,22,65.357771
6.5,22,65.37385
6.5,22,65.38975
6.52,22,65.40892
6.5,22,65.426044
0.82,70,65.478057
6.5,26,65.501112
6.56,26,65.524373
6.5,24,65.541512
6.5,22,65.55735
6.5,22,65.573662
6.5,22,65.589028
6.49,22,65.605019
6.49,22,65.620965
6.64,26,65.639887
6.5,24,65.659489
6.5,22,65.675182
6.5,22,65.703438
6.5,22,65.722785
6.42,24,65.740998
6.52,24,65.759004
6.49,22,65.774982
6.5,24,65.792303
6.5,24,65.810025
6.5,24,65.831536
6.5,22,65.848835
6.52,22,65.867084
6.5,22,65.883519
6.5,22,65.899852
6.66,28,65.921026
6.49,22,65.942705
6.52,22,65.962025
6.49,28,65.982603
6.52,22,67.083999
6.61,26,67.10324
6.5,24,67.120663
6.49,22,67.13762
6.52,22,67.153596
6.49,22,67.169328
6.5,24,67.18676
6.49,22,67.205986
6.5,24,67.223643
6.52,22,67.240069
6.52,22,67.256381
6.49,22,67.272688
6.49,22,67.289022
6.5,22,67.305377
6.73,30,67.327678
6.5,22,67.343818
6.5,22,67.36036
6.5,22,67.376461
6.5,22,67.392452
6.5,24,67.410065
6.5,22,67.426659
6.49,22,67.444667
6.5,22,67.461163
6.5,22,67.481648
6.5,24,67.500208
6.49,22,67.515783
6.5,22,67.531509
6.5,22,67.552089
6.5,22,67.570449
6.5,22,67.586105
6.5,22,67.602125
6.49,24,67.619236
6.63,26,67.639353
6.5,22,67.660047
6.49,22,67.680463
6.44,22,67.701264
6.49,22,67.718107
6.49,22,67.737433
6.5,30,67.76478
6.5,24,67.78676
6.52,22,67.807333
6.5,22,67.827509
6.21,18,67.844404
6.49,22,67.864785
6.53,30,67.895645
6.49,22,67.911936
6.52,24,67.935739
6.5,24,67.954202
6.49,24,67.971863
6.91,54,68.010773
6.49,22,68.026758
6.49,22,68.043411
6.5,26,68.062176
6.5,22,68.08206
6.5,22,68.100878
6.65,34,68.125653
6.54,28,68.145933
6.5,22,68.164067
6.5,22,68.180782
6.5,22,68.20021
6.49,30,68.225057
6.5,22,68.241674
6.54,22,68.257578
6.5,22,68.27347
6.49,22,68.289546
6.49,22,68.306123
6.5,22,68.322543
6.5,22,68.338717
6.5,22,68.355696
6.64,26,68.374731
6.5,22,68.390787
6.52,24,68.408466
6.5,24,68.426785
6.5,22,68.44462
6.5,22,68.461181
6.5,22,68.479306
6.52,22,68.497328
6.5,22,68.51365
6.5,22,68.530168
6.5,22,68.546256
6.5,22,68.56368
6.52,24,68.587026
6.63,26,68.606005
6.5,22,68.621818
1.03,70,68.679907
6.49,24,69.729707
6.5,22,69.750904
6.5,24,69.768201
6.49,22,69.784399
6.49,22,69.801008
6.5,24,69.818921
6.49,22,69.835808
6.52,22,69.852714
6.5,22,69.868702
6.64,26,69.887361
6.21,18,69.900476
6.49,22,69.916025
6.5,22,69.931663
6.5,22,69.947389
6.49,22,69.963098
6.5,22,69.978904
6.44,26,69.997518
6.5,24,70.014529
6.63,28,70.034288
6.5,22,70.053648
6.49,22,70.069414
6.52,24,70.086766
6.5,22,70.102991
6.5,22,70.11884
6.5,22,70.135247
6.49,22,70.151301
6.49,24,70.168682
6.5,22,70.184869
6.49,24,70.20532
6.49,22,70.221071
6.68,36,70.246823
6.5,22,70.262696
6.5,22,70.278648
6.5,22,70.294467
6.5,22,70.31026
6.49,24,70.327322
6.49,22,70.345733
6.5,22,70.36246
6.52,24,70.379801
6.49,22,70.395881
6.21,18,70.409593
6.5,22,70.425885
6.5,22,70.451868
6.5,22,70.468224
6.5,22,70.48472
6.5,22,70.502504
6.59,26,70.521346
6.5,22,70.537523
6.49,22,70.554408
6.49,24,70.572103
6.5,22,70.58806
6.49,22,70.605179
6.49,24,70.629878
6.52,22,70.651647
6.49,22,70.66775
6.52,22,70.683956
6.5,26,70.703351
6.49,22,70.71941
6.49,22,70.735852
6.5,22,70.751986
6.5,22,70.768202
6.49,22,70.784429
6.5,22,70.800638
6.5,22,70.816978
6.6,26,70.841913
6.5,24,70.867957
6.5,22,70.88734
6.5,22,70.904025
6.74,30,70.92555
6.49,22,70.94893
6.44,22,70.966274
6.5,24,70.984214
6.5,22,71.000067
6.67,26,71.019196
6.49,22,71.035379
6.5,22,71.051792
6.5,22,71.067767
6.5,28,71.087667
6.49,24,71.105396
6.5,22,71.121406
6.49,24,71.138835
6.49,22,71.155126
6.5,22,71.17093
