r,l,t
52.87,119,90.743178
65.13,119,90.835876
51.53,119,90.935115
52.52,119,91.044079
49.23,119,91.156135
49.4,119,91.272129
47.99,119,91.36858
63.15,119,91.457261
54.76,119,91.552953
55.52,119,91.65896
54.95,119,91.76013
55.42,119,92.932425
48.91,119,93.017073
59.54,119,93.106049
58.87,119,93.216923
71.18,119,93.301426
58.89,119,93.387364
50.23,119,93.482195
53.83,119,93.58752
55.35,119,93.67655
57.85,119,93.767031
52.06,119,93.865572
55.53,119,93.972088
66.31,119,94.059882
65.04,119,94.141829
55.07,119,94.229216
54.08,119,94.315679
47.94,119,94.402558
48.67,119,95.618852
57.45,119,95.70962
55.65,119,95.797329
52.59,119,95.915149
28.68,119,96.00267
52.77,119,96.091288
44.71,119,96.190221
61.12,119,96.275103
45.01,119,96.360247
51.2,119,96.453353
53.41,119,96.538621
43.78,119,96.646122
42.31,119,96.742331
55.17,119,96.830753
45.7,119,96.919626
52.42,119,97.012972
61.72,119,97.098771
58.8,119,98.30902
56.68,119,98.395009
46.36,119,98.504234
57.55,119,98.602272
44.71,119,98.698598
53.51,119,98.787606
55.08,119,98.882287
53.85,119,98.969754
43.6,119,99.061205
32.53,119,99.158157
53.38,119,99.247445
47.85,119,99.370316
50.93,119,99.458312
50.62,119,99.544112
55.23,119,99.642089
50.85,119,99.738833
50.3,119,99.828619
57.36,119,101.114925
49.9,119,101.207108
64.42,119,101.310623
33.23,119,101.402712
54.1,119,101.491103
48.85,119,101.585735
51.18,119,101.678292
41.8,119,101.771006
58.09,119,101.863738
57.61,119,101.954082
54.95,119,102.039856
49.36,119,102.153148
52.45,119,102.247464
47.7,119,102.353414
55.12,119,102.461832
56.4,119,102.567358
49.25,119,102.66718
52.61,119,103.918399
53.37,119,104.006869
51.96,119,104.10079
46.44,119,104.196219
54.62,119,104.287238
52.53,119,104.373339
51.91,119,104.46676
55.75,119,104.553054
55.29,119,104.645108
59.98,119,104.737525
46.99,119,104.835232
57.86,119,104.930536
58.93,119,105.021255
51.19,119,105.106871
53.51,119,105.200639
48.21,119,105.290142
55.6,119,105.375541
53.26,119,105.467905
60.28,119,106.709731
50.39,119,106.806719
51.69,119,106.898395
49.58,119,106.99307
47.25,119,107.078136
61.77,119,107.16504
45.1,119,107.268004
52.2,119,107.356561
64.21,119,107.44909
47.22,119,107.58531
60.94,119,107.671067
58.84,119,107.765054
61.53,119,107.856047
47.7,119,107.949535
49.54,119,108.038992
59.55,119,108.12537
54.61,119,108.228385
