#{"t_start": 1663527813.2687435, "env_id": "SizeThreeGridRoadEnv-v0"}
r,l,t
0.1,28,14.230254
0.16,18,14.243616
0.07,26,14.263241
0.15,22,14.279405
0.08,14,14.289957
0.15,30,14.311064
0.1,14,14.321596
0.23,18,14.334846
0.12,20,14.353189
0.23,14,14.364333
0.18,28,14.384494
2.71,20,14.399117
0.11,22,14.415063
0.06,18,14.428791
0.11,20,14.443505
0.13,16,14.459042
0.1,20,14.473563
0.13,32,14.497573
2.71,14,14.508209
0.1,24,14.525494
0.16,18,14.538829
2.71,14,14.549389
0.1,28,14.569692
0.15,18,14.582915
0.18,20,14.597496
0.15,18,14.610529
0.09,20,14.625008
0.15,16,14.63691
0.23,22,14.659263
0.09,20,14.675913
0.16,14,14.68642
0.17,14,14.696781
0.07,16,14.713573
0.15,20,14.729192
0.1,18,14.742753
0.1,26,14.762715
0.16,14,14.792967
0.1,20,14.807837
2.71,14,14.818563
0.23,16,14.830878
0.1,20,14.845732
0.17,16,14.858033
0.18,14,14.868801
0.13,32,14.893248
2.71,12,14.902547
0.08,32,14.92684
0.05,16,14.9387
0.15,16,14.950407
2.71,14,14.966733
0.1,22,14.990189
0.15,24,15.007746
0.16,18,15.02132
0.07,18,15.040436
0.13,18,15.053814
2.71,20,15.069356
0.14,14,15.079962
0.15,18,15.093504
0.07,28,15.11395
0.15,22,15.130966
0.09,16,15.143411
0.08,32,15.169092
2.71,12,15.180194
0.16,20,15.196045
0.13,28,15.216932
0.23,16,15.229016
0.1,22,15.246413
0.1,14,15.257371
0.14,18,15.274404
0.1,32,15.300961
0.16,22,15.317417
0.14,16,15.330495
0.16,28,15.355411
0.08,26,15.379054
0.07,32,15.414478
0.07,30,15.442625
0.14,20,15.458014
0.16,26,15.478185
0.1,18,15.491718
0.16,18,15.505519
0.1,20,15.520354
0.08,32,15.544151
0.08,32,15.568163
0.13,32,15.59572
0.16,14,15.629349
0.09,16,15.64103
0.12,18,15.654178
0.13,14,15.665591
0.06,24,15.691029
0.07,14,15.70158
0.08,32,15.726818
0.16,20,15.741849
2.71,12,15.751094
0.16,14,15.761398
0.09,18,15.774411
0.11,32,15.798138
0.16,26,15.816916
0.15,18,15.829924
2.71,18,15.843387
0.13,32,17.073916
0.1,20,17.089449
0.16,14,17.099807
0.1,16,17.111717
0.18,14,17.122187
0.15,20,17.144927
0.1,22,17.162593
0.1,20,17.178609
0.17,14,17.189586
2.71,22,17.206715
0.17,18,17.220366
0.1,16,17.232887
0.08,16,17.245472
0.07,18,17.259073
0.18,20,17.276132
0.1,20,17.293439
0.13,14,17.303947
0.08,32,17.328475
0.15,26,17.347704
0.08,32,17.373256
2.71,12,17.382514
0.16,20,17.40072
0.22,28,17.421648
0.09,18,17.435318
0.1,18,17.448897
2.71,14,17.459579
0.07,24,17.47749
0.22,18,17.491036
0.08,14,17.501532
0.22,28,17.52178
0.23,24,17.544906
0.09,18,17.558853
0.12,16,17.57091
0.12,32,17.595385
0.16,18,17.608632
0.23,20,17.641864
0.15,14,17.652349
2.71,14,17.662675
0.1,18,17.675833
2.71,14,17.686217
0.1,16,17.698221
2.71,18,17.712196
0.16,18,17.73321
0.07,22,17.750045
0.16,24,17.767533
0.07,28,17.787801
2.71,14,17.803135
0.18,18,17.818621
0.08,26,17.837449
2.71,14,17.847824
2.71,14,17.858424
0.1,24,17.875771
0.07,26,17.895014
0.1,20,17.910017
2.71,14,17.920446
0.13,24,17.937863
0.16,26,17.956722
2.71,16,17.968506
0.1,18,17.981652
2.71,22,17.997766
0.13,18,18.010976
0.15,16,18.02282
0.16,16,18.034714
0.15,30,18.061615
0.1,26,18.080383
0.23,14,18.091048
0.15,32,18.115745
2.71,20,18.1389
0.16,20,18.154116
0.1,14,18.164708
0.16,18,18.181106
0.13,28,18.203662
2.71,12,18.212804
0.22,20,18.227562
0.1,16,18.239751
2.71,14,18.250455
0.13,14,18.26099
2.71,18,18.275336
0.14,20,18.290814
0.16,18,18.304201
2.71,16,18.317637
0.23,18,18.332791
0.11,32,18.360545
2.71,22,18.377415
0.1,20,18.392535
2.71,14,18.403692
0.13,16,18.41582
0.07,20,18.449732
2.71,26,18.468813
0.15,14,18.480232
0.23,18,18.493872
2.71,18,18.507241
0.16,28,18.527538
0.15,20,18.542199
0.1,32,18.570035
0.1,28,18.59034
0.16,14,18.601025
0.17,18,18.614623
2.71,12,18.623761
0.06,24,18.641507
0.07,18,18.655507
2.71,20,18.675159
0.08,14,18.685641
2.71,20,19.88975
2.71,14,19.900382
2.71,20,19.915564
2.71,12,19.924637
0.08,32,19.949133
2.71,22,19.965491
0.18,16,19.977388
0.16,18,19.990522
0.11,32,20.014638
0.16,22,20.030756
2.71,14,20.041225
0.13,28,20.061481
0.23,14,20.071857
2.71,16,20.086041
2.71,16,20.098614
0.1,26,20.117404
2.71,18,20.130898
2.71,18,20.144367
0.13,18,20.168027
0.07,26,20.188212
2.71,14,20.198806
2.71,12,20.208501
0.13,18,20.221976
0.1,30,20.243812
0.17,20,20.258717
0.1,22,20.276334
0.18,16,20.288469
0.1,26,20.307712
0.22,16,20.319681
0.23,18,20.333063
2.71,12,20.342394
0.22,18,20.358493
0.16,14,20.369469
2.71,12,20.37865
0.08,32,20.42238
0.04,20,20.437473
2.71,12,20.446496
2.71,20,20.46216
0.23,14,20.472951
2.71,22,20.489094
2.71,12,20.498435
0.07,24,20.515957
0.1,16,20.527981
0.17,18,20.541353
0.13,32,20.565665
0.04,22,20.58224
2.71,14,20.592702
0.1,24,20.613543
0.13,32,20.63852
0.05,16,20.650744
0.22,16,20.662642
0.1,32,20.686214
0.13,14,20.696952
0.09,32,20.720522
0.23,18,20.734259
0.08,32,20.758243
0.16,14,20.769049
0.22,24,20.790342
0.07,26,20.813731
0.23,14,20.824332
2.71,16,20.836149
0.16,20,20.854648
2.71,12,20.863907
0.16,18,20.877147
0.23,20,20.891993
2.71,16,20.903812
0.07,22,20.923391
0.07,18,20.93677
0.1,14,20.947378
2.71,18,20.96091
2.71,12,20.970052
0.15,32,20.994492
0.08,32,21.018829
0.22,16,21.030934
0.1,32,21.055058
0.09,32,21.083624
0.18,20,21.098688
2.71,16,21.110942
