r,l,t
3.16,12,25.377662
0.74,22,25.393509
0.65,18,25.406851
0.76,16,25.418552
0.59,14,25.428964
0.76,16,25.444892
0.76,16,25.456693
0.6,14,25.467057
0.56,16,25.478841
0.69,20,25.493922
0.53,14,26.686031
0.6,14,26.69738
0.63,14,26.708158
0.44,18,26.721804
3.16,14,26.733241
0.56,14,26.744181
0.78,16,26.756681
0.6,14,26.772024
3.16,14,26.783931
0.59,32,26.80924
0.62,16,26.822417
0.69,28,26.842321
0.65,24,26.859546
0.59,14,26.869953
3.16,14,26.880504
3.16,14,26.890861
0.62,14,26.901168
0.63,16,26.912987
3.21,12,26.922244
0.61,14,26.934343
0.56,14,26.946347
0.66,28,26.966576
0.51,30,26.988506
0.83,16,27.000621
3.21,18,27.018275
0.58,14,27.028975
3.21,12,27.03919
0.53,24,27.059469
0.63,14,27.070355
0.63,16,27.082383
0.63,18,27.095869
0.67,16,27.110202
3.16,14,27.120847
0.68,14,27.13182
3.16,12,27.141167
0.63,14,27.15181
0.68,18,27.165414
0.63,14,27.176522
3.16,14,27.187095
3.16,12,27.196427
3.16,14,27.226884
0.78,14,27.241644
0.56,14,27.256059
3.21,14,27.267008
0.78,14,27.277818
0.76,28,27.298405
3.21,12,27.308104
0.69,24,27.32567
0.65,16,27.340693
0.76,18,27.354334
3.16,14,27.365204
0.74,14,27.37655
0.56,16,27.388708
0.56,14,27.400269
0.81,14,27.41608
0.56,16,27.429352
0.68,14,27.44025
0.68,14,27.453855
0.76,20,27.469862
0.63,16,27.482703
0.62,22,27.499428
3.16,12,27.508944
3.16,12,27.518196
0.83,22,27.534424
0.61,14,27.545665
3.16,18,27.559765
0.62,28,27.581435
3.21,14,27.592943
3.16,12,27.602168
0.66,14,27.613548
0.46,20,27.629235
0.65,18,27.64298
0.63,16,27.6554
0.56,22,27.676439
0.69,24,27.694876
3.16,16,27.70734
0.62,18,27.720942
0.53,14,27.731545
0.69,24,27.750423
0.63,16,27.762477
3.16,12,27.771832
0.76,14,27.782808
3.16,14,27.793705
0.83,14,27.804484
0.53,18,27.819647
0.81,20,27.83609
3.16,16,27.849355
3.16,18,27.863318
0.63,14,27.874195
3.16,22,27.890367
3.16,14,27.901179
3.21,14,27.912461
0.6,16,27.925445
0.61,14,27.938631
3.16,14,27.953183
3.21,12,27.964653
0.81,18,27.982109
0.76,16,27.997537
3.21,14,28.010923
3.21,14,28.023428
0.59,20,28.039206
0.61,14,28.068845
0.56,20,28.083906
0.74,28,28.10718
3.16,12,28.116781
0.65,24,28.1346
0.55,14,28.148118
0.62,24,28.166117
0.64,14,28.177068
0.46,14,28.187559
3.16,12,28.196708
0.68,18,28.210077
0.56,14,28.220586
0.62,14,28.230994
0.6,24,28.251188
0.68,14,28.269936
3.21,20,28.286129
0.71,16,28.298161
0.76,22,28.314543
3.16,12,28.323664
0.53,20,28.338468
0.6,16,28.350198
0.76,16,28.362221
0.71,20,29.531849
3.16,14,29.542401
0.76,22,29.558866
0.76,18,29.572143
0.78,14,29.582909
0.61,14,29.593727
0.62,26,29.612971
3.16,12,29.622088
3.16,14,29.632686
0.76,14,29.643923
3.16,22,29.660312
0.68,14,29.671173
3.21,16,29.683151
3.21,12,29.692494
0.65,22,29.708967
3.21,12,29.718481
3.21,12,29.727855
3.21,18,29.741361
0.68,14,29.752291
0.76,18,29.76597
0.76,18,29.784608
0.6,16,29.797662
3.21,24,29.815448
0.78,16,29.827597
0.56,16,29.840446
0.81,16,29.852667
3.21,12,29.861917
0.69,26,29.880971
0.66,17,29.893912
3.16,12,29.903337
3.16,12,29.912624
3.16,14,29.923336
3.16,16,29.936597
3.16,16,29.950159
0.6,16,29.962237
0.62,26,29.982088
3.16,20,30.016469
3.21,12,30.025812
3.16,12,30.035077
0.43,18,30.048927
0.74,32,30.073247
0.66,14,30.084189
3.16,14,30.097813
0.81,16,30.112637
3.21,18,30.125883
0.76,14,30.136897
0.78,14,30.147712
0.65,16,30.159483
0.76,24,30.176948
0.81,16,30.188726
0.81,14,30.199359
0.78,14,30.214703
3.16,14,30.225158
3.16,14,30.236247
0.76,22,30.25258
0.83,16,30.264307
3.16,16,30.276025
0.66,24,30.293498
0.6,18,30.312403
0.78,18,30.328797
0.56,14,30.339867
0.81,14,30.351129
0.61,14,30.361993
0.65,18,30.375593
0.54,14,30.387256
3.16,14,30.398535
3.21,12,30.408409
3.16,14,30.419534
3.21,16,30.431791
3.16,16,30.443651
0.6,16,30.455593
0.74,18,30.468837
3.16,16,30.480829
0.76,22,30.496996
0.76,32,30.524169
0.78,14,30.534612
0.54,14,30.545139
3.21,12,30.554157
0.61,14,30.56472
3.16,14,30.575061
3.21,16,30.586963
0.81,14,30.597916
3.16,24,30.616641
3.16,12,30.62615
3.16,18,30.63987
0.76,22,30.655895
0.63,16,30.667687
3.16,16,30.67933
0.76,14,30.693974
0.63,22,30.7098
0.61,14,30.720348
0.71,24,30.742399
0.63,14,30.752883
0.65,24,30.770171
0.59,16,30.782848
3.16,12,30.792131
0.69,32,30.835825
3.16,14,30.84641
0.76,16,30.858376
0.76,16,30.870325
0.78,14,30.882267
0.83,16,30.894438
3.16,14,30.904808
0.69,22,30.92137
0.68,14,30.933483
3.16,20,30.949833
0.6,18,30.963217
3.16,14,30.973655
3.21,16,30.986154
0.62,16,31.005181
3.21,16,31.025061
0.66,32,31.057558
0.76,20,31.073013
0.74,22,31.089874
0.76,18,31.104846
3.16,12,31.118371
0.61,14,31.129697
3.21,22,31.146037
0.46,16,31.157928
3.21,12,31.16701
3.16,14,31.178329
3.21,12,32.416511
3.16,16,32.428959
3.16,12,32.438201
0.74,32,32.463447
3.16,16,32.475893
0.76,14,32.48674
0.56,18,32.499917
3.21,12,32.509399
0.74,22,32.52555
0.6,26,32.544362
3.16,12,32.553553
3.16,12,32.562633
0.81,18,32.575954
0.69,32,32.600286
3.21,12,32.609568
0.74,16,32.621488
0.65,16,32.633468
3.16,12,32.64273
3.16,18,32.655914
0.68,14,32.669408
3.16,12,32.679596
3.21,14,32.690156
3.16,12,32.699284
3.16,14,32.709853
3.21,12,32.719376
3.16,12,32.728436
0.61,16,32.740664
0.53,18,32.754046
0.56,18,32.767269
0.78,16,32.779125
3.16,16,32.795419
3.16,20,32.809701
0.61,16,32.8232
0.62,18,32.837019
3.21,12,32.846093
3.16,16,32.877045
0.6,14,32.887465
0.62,14,32.89834
0.63,14,32.908861
0.76,28,32.930946
0.76,14,32.942042
0.67,20,32.958507
3.16,20,32.977528
3.16,14,32.988516
0.83,18,33.002815
0.63,14,33.013704
3.16,12,33.022923
3.21,16,33.034862
3.16,16,33.046929
0.56,20,33.066593
3.16,16,33.078783
3.21,16,33.091177
3.16,20,33.108221
3.21,18,33.122077
3.21,12,33.131343
0.56,18,33.14486
3.16,12,33.154495
0.61,18,33.167871
3.16,12,33.176978
0.62,26,33.195965
3.21,12,33.205059
0.78,14,33.215806
0.76,14,33.226202
0.53,16,33.238874
0.57,26,33.258083
0.68,14,33.270979
0.69,32,33.295851
3.21,16,33.307681
0.57,22,33.323379
3.16,18,33.336819
3.16,20,33.351484
3.21,12,33.360427
3.16,16,33.37576
0.53,14,33.390784
0.57,24,33.408379
3.16,16,33.420353
0.56,16,33.431985
3.16,12,33.440969
0.56,22,33.457822
0.81,18,33.471438
0.71,22,33.488164
0.76,16,33.503964
3.16,12,33.513396
3.16,16,33.525582
3.16,12,33.534961
3.16,16,33.547255
3.16,12,33.556697
0.61,16,33.568956
3.16,12,33.578328
3.16,18,33.59224
0.78,14,33.602976
0.69,26,33.626174
0.56,18,33.639889
3.16,18,33.653589
3.16,18,33.686925
0.58,16,33.702325
0.56,18,33.716142
0.76,14,33.726973
3.21,12,33.737404
3.16,14,33.748465
3.21,18,33.762381
0.63,20,33.777362
3.21,14,33.788315
3.16,12,33.797777
0.74,22,33.814367
3.21,14,33.824974
0.78,16,33.837239
0.74,20,33.851899
3.16,12,33.860935
3.21,12,33.877193
3.16,16,33.891114
3.21,12,33.90054
3.16,14,33.911163
3.16,18,33.924548
3.21,12,33.934769
3.16,12,33.944499
0.78,14,33.956635
3.21,14,33.96789
0.69,32,33.99418
0.61,20,34.010412
0.81,18,34.023951
0.63,16,34.035856
0.58,14,34.046313
0.63,16,34.058176
3.21,16,35.273612
3.21,12,35.282804
0.69,24,35.300096
3.16,12,35.309291
0.66,18,35.322398
0.64,28,35.342209
3.21,18,35.355386
3.16,12,35.364367
3.16,14,35.374829
0.59,24,35.392879
0.63,16,35.405725
0.56,16,35.421581
3.16,14,35.436619
3.21,12,35.445834
0.65,16,35.458023
3.21,12,35.467204
3.16,12,35.476388
3.21,16,35.488278
0.83,22,35.504646
0.76,18,35.518159
3.21,14,35.528665
3.21,16,35.540516
3.16,14,35.550922
0.66,32,35.57642
3.16,12,35.586002
3.16,16,35.597891
3.16,12,35.607091
3.16,20,35.622187
3.16,16,35.634685
0.69,14,35.645386
3.16,16,35.657311
3.16,14,35.687096
3.16,18,35.700464
0.76,16,35.712515
0.76,16,35.724533
3.16,14,35.735243
3.16,22,35.7516
0.78,14,35.762168
3.16,18,35.775393
3.21,18,35.794577
3.16,14,35.809721
3.21,12,35.819058
3.16,12,35.828619
3.21,12,35.837849
3.21,12,35.846935
0.63,14,35.857462
0.53,16,35.869303
3.16,16,35.881166
3.21,16,35.893102
0.65,22,35.909339
3.16,14,35.919905
0.61,14,35.931709
0.61,16,35.944298
3.21,14,35.954848
0.51,14,35.966154
3.21,12,35.975274
3.16,14,35.985943
3.21,12,35.995615
3.21,16,36.00789
0.78,20,36.023007
0.63,16,36.035219
3.16,12,36.047253
0.69,18,36.061064
3.16,12,36.070178
3.16,12,36.079364
0.69,16,36.091256
3.21,14,36.101965
0.76,16,36.116828
3.21,12,36.126657
3.16,14,36.137466
0.68,14,36.148103
3.16,12,36.157411
3.16,12,36.166542
3.16,12,36.175823
3.16,14,36.187295
0.76,18,36.201228
3.16,14,36.211986
0.76,14,36.222635
3.21,18,36.235887
3.16,16,36.247851
0.46,16,36.259925
3.16,14,36.270427
3.21,16,36.282303
3.16,14,36.292763
3.16,14,36.303231
3.16,14,36.313986
3.21,12,36.323145
0.63,14,36.333664
0.69,30,36.358547
0.83,14,36.369043
3.16,12,36.378108
3.21,12,36.387492
3.16,16,36.399355
0.56,18,36.413488
3.21,12,36.422635
0.68,16,36.434461
3.16,16,36.451638
3.16,12,36.462826
3.16,16,36.494284
0.78,14,36.504853
3.16,14,36.515302
0.56,14,36.525842
0.81,16,36.537854
0.68,18,36.551292
3.16,16,36.563116
3.21,14,36.57359
0.76,14,36.584303
3.16,14,36.595086
3.21,12,36.604176
3.21,14,36.615076
3.21,16,36.626832
3.21,16,36.638785
3.21,12,36.647823
0.63,16,36.660046
0.81,16,36.671914
3.16,12,36.684583
3.16,12,36.693892
3.16,12,36.70391
3.16,16,36.721547
3.16,16,36.733928
3.16,12,36.742947
3.16,14,36.753305
0.78,24,36.770868
3.21,14,36.781156
0.68,14,36.792077
3.16,18,36.80513
3.16,14,36.81577
3.16,12,36.824716
0.58,14,36.835185
3.16,14,36.845498
3.21,14,36.855896
3.21,12,36.864912
3.16,16,36.876648
0.56,14,36.88713
3.16,12,36.896281
3.16,14,38.1117
