#{"t_start": 1663527572.770394, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
0.14,14,18.654777
0.15,22,18.67077
0.15,30,18.692636
2.71,12,18.701538
2.71,16,18.713288
0.13,21,18.728402
2.71,14,18.738868
0.13,32,18.762989
2.71,12,18.771961
0.23,22,18.787756
2.71,12,18.796852
0.16,14,18.80732
2.71,16,18.821868
2.71,12,18.830857
0.13,18,18.843877
0.1,20,18.861143
2.71,14,18.889986
2.71,12,18.899292
0.13,30,18.920426
0.13,26,18.938859
2.71,14,18.949353
2.71,18,18.962348
2.71,24,18.98343
0.1,26,19.001898
0.07,26,19.02081
0.14,18,19.034012
0.22,18,19.047198
0.04,32,19.07458
0.16,18,19.087989
2.71,26,19.106788
2.71,14,19.117822
0.1,18,19.131756
2.71,12,19.140884
0.23,14,19.152208
0.23,30,19.173864
0.11,18,19.187042
2.71,12,19.196274
2.71,14,19.206736
2.71,24,19.223946
0.1,32,19.247872
0.23,16,19.260275
2.71,16,19.273045
0.23,20,19.297755
0.1,16,19.310318
0.13,28,19.330456
0.07,32,19.354508
0.03,26,19.373319
0.08,18,19.386316
0.07,16,19.398016
0.09,22,19.414
0.07,22,19.435437
0.15,16,19.451183
0.16,22,19.4694
0.1,18,19.482903
0.22,30,19.506074
2.71,14,19.516568
2.71,18,19.529823
0.1,18,19.543092
0.04,32,19.571417
0.09,24,19.588914
0.1,24,19.606358
0.03,32,19.630673
0.13,28,19.651212
0.13,16,19.684117
0.07,14,19.694969
0.14,32,19.718627
0.11,24,19.738257
0.12,14,19.749131
0.13,16,19.761336
2.71,20,19.779367
0.1,28,19.799817
0.13,28,19.819588
2.71,22,19.835225
0.1,22,19.852886
0.13,22,19.868764
0.23,30,19.889966
2.71,16,19.901488
2.71,24,19.918624
0.23,16,21.103459
2.71,12,21.113541
2.71,16,21.125319
0.14,18,21.138297
2.71,20,21.153166
0.11,30,21.174689
0.06,14,21.185042
2.71,18,21.19815
2.71,16,21.210019
2.71,32,21.234191
2.71,14,21.244616
0.03,18,21.259292
2.71,16,21.270896
2.71,16,21.282857
0.23,20,21.297267
2.71,18,21.310434
0.13,20,21.326365
0.13,14,21.341545
2.71,14,21.353559
0.18,20,21.368097
2.71,16,21.37974
2.71,12,21.388604
0.01,32,21.412207
2.71,18,21.425449
0.1,20,21.444465
0.23,24,21.46203
0.13,14,21.472387
2.71,18,21.486043
0.15,18,21.499145
0.15,32,21.522746
2.71,18,21.536802
2.71,14,21.547204
2.71,18,21.56612
0.12,30,21.58831
0.05,32,21.633482
0.1,26,21.652713
0.16,16,21.664695
2.71,14,21.678507
0.23,26,21.699465
0.13,32,21.723802
0.14,32,21.751121
0.18,20,21.766079
0.04,32,21.789676
0.1,16,21.801573
2.71,12,21.810614
0.13,20,21.825083
2.71,20,21.8395
2.71,14,21.852563
0.07,16,21.86514
2.71,16,21.876991
2.71,12,21.885878
2.71,16,21.897486
2.71,12,21.906338
0.12,18,21.919512
2.71,16,21.934438
2.71,16,21.947855
2.71,20,21.962431
2.71,16,21.974115
2.71,14,21.9849
2.71,16,21.998952
0.22,14,22.009956
2.71,18,22.023111
2.71,14,22.033332
0.14,18,22.046391
2.71,20,22.060686
0.16,14,22.070879
0.07,18,22.084462
2.71,12,22.093381
2.71,22,22.10917
0.1,16,22.120988
2.71,16,22.132587
0.15,32,22.156387
0.15,20,22.171089
0.23,30,22.192155
0.1,24,22.209264
2.71,12,22.218735
0.11,32,22.242618
2.71,14,22.253067
0.08,32,22.278177
0.13,14,22.28857
2.71,16,22.301675
2.71,12,22.311726
2.71,14,22.322179
2.71,20,22.336592
2.71,12,22.346247
0.16,16,22.368711
2.71,20,22.384892
2.71,16,22.397089
2.71,16,22.428196
0.15,32,22.451803
2.71,22,22.470981
0.23,16,22.483073
2.71,28,22.503142
0.1,16,22.515038
2.71,14,22.525276
2.71,12,22.534975
2.71,14,22.545385
0.23,18,22.558442
0.16,18,22.571557
0.07,24,22.58883
2.71,12,22.597854
2.71,24,22.617701
0.1,14,22.629737
0.23,26,22.648341
2.71,12,22.657258
2.71,12,22.666391
2.71,24,22.685323
2.71,16,22.696837
0.16,20,22.715236
0.13,22,23.891135
0.14,30,23.912635
0.15,24,23.929838
0.08,32,23.953732
0.13,14,23.9644
0.03,20,23.979318
2.71,16,23.991005
0.13,32,24.014524
2.71,18,24.027395
2.71,12,24.036277
2.71,16,24.047826
0.05,28,24.067617
2.71,12,24.076363
2.71,12,24.085265
2.71,12,24.094089
0.13,18,24.10684
2.71,18,24.120089
0.12,20,24.134368
0.23,20,24.148616
0.23,14,24.163965
2.71,16,24.17568
2.71,12,24.184486
2.71,22,24.200413
2.71,30,24.221614
2.71,24,24.238888
0.23,22,24.25475
0.13,18,24.269106
2.71,26,24.288008
0.1,20,24.302325
2.71,20,24.316747
2.71,14,24.326952
0.13,18,24.358551
2.71,14,24.36886
2.71,12,24.377742
2.71,14,24.390428
2.71,12,24.40163
2.71,12,24.414823
2.71,16,24.42781
0.07,32,24.451151
2.71,14,24.461441
0.13,22,24.477226
2.71,18,24.49016
2.71,18,24.503189
2.71,14,24.513394
2.71,14,24.523863
0.03,28,24.548301
0.07,24,24.569233
2.71,14,24.579808
0.13,32,24.604049
2.71,12,24.612955
0.07,26,24.631329
2.71,20,24.645624
2.71,16,24.657121
0.23,16,24.668864
2.71,12,24.679196
0.23,18,24.692244
0.1,26,24.710751
0.13,32,24.734741
2.71,18,24.747923
0.23,30,24.772241
0.23,16,24.783976
0.14,32,24.810603
0.13,16,24.823845
0.13,22,24.839568
0.13,22,24.858169
2.71,12,24.867928
0.13,18,24.881233
0.04,30,24.902364
0.15,30,24.923216
2.71,18,24.936235
0.13,22,24.952328
0.22,16,24.963862
0.09,30,24.985016
2.71,18,24.997916
2.71,20,25.012087
0.22,14,25.027002
2.71,12,25.035979
0.13,18,25.049263
2.71,14,25.0595
0.04,32,25.087121
0.13,14,25.097379
2.71,12,25.106194
2.71,22,25.129158
2.71,12,25.138093
2.71,12,25.147485
2.71,14,25.157824
2.71,18,25.1715
0.09,26,25.195309
2.71,14,25.205583
0.23,14,25.215865
0.13,14,25.226283
0.05,32,25.250607
2.71,12,25.259589
2.71,14,25.270993
0.13,16,25.283267
2.71,14,25.297383
0.07,14,25.308163
0.11,32,25.334318
2.71,12,25.343313
0.14,16,25.355165
2.71,12,25.364182
2.71,16,25.375847
0.05,22,25.391449
2.71,16,25.403243
2.71,12,25.41247
2.71,12,25.423278
2.71,16,25.441135
2.71,12,25.453049
2.71,12,25.46219
0.23,22,26.646057
0.13,16,26.658396
2.71,14,26.669189
0.07,22,26.688033
2.71,24,26.705187
0.13,14,26.715478
0.07,18,26.728394
2.71,14,26.73882
0.1,16,26.751229
2.71,14,26.761835
0.15,30,26.783559
0.13,20,26.798808
2.71,14,26.809406
0.13,18,26.823637
2.71,16,26.835377
2.71,12,26.844296
0.16,14,26.85721
0.13,26,26.875857
0.13,14,26.887005
2.71,20,26.901801
0.23,16,26.913879
2.71,12,26.92281
2.71,14,26.932986
2.71,12,26.942042
2.71,12,26.951198
2.71,12,26.960212
2.71,20,26.975137
0.16,14,26.986207
2.71,20,27.001168
2.71,12,27.01019
2.71,12,27.019215
2.71,12,27.028251
2.71,16,27.040228
0.1,28,27.060808
0.12,14,27.079061
2.71,12,27.08815
2.71,12,27.097123
0.09,32,27.120837
2.71,14,27.131083
2.71,12,27.140039
0.07,18,27.153138
2.71,14,27.163544
0.16,14,27.173855
2.71,14,27.184196
2.71,12,27.193199
2.71,16,27.204859
2.71,12,27.213853
2.71,14,27.224352
2.71,16,27.236333
2.71,14,27.24664
2.71,12,27.255854
0.06,14,27.266942
2.71,14,27.284074
2.71,12,27.293106
2.71,12,27.302158
0.12,14,27.312712
2.71,14,27.323457
2.71,12,27.332448
2.71,18,27.345562
2.71,12,27.35477
0.15,28,27.374854
2.71,14,27.385289
2.71,12,27.394271
2.71,16,27.406181
2.71,16,27.418815
2.71,12,27.428213
2.71,12,27.437162
2.71,16,27.449951
0.13,22,27.466172
0.16,18,27.483872
2.71,16,27.499959
0.16,18,27.516086
0.16,18,27.529407
2.71,12,27.538484
0.11,14,27.549021
2.71,14,27.559597
2.71,14,27.57018
0.13,20,27.590262
2.71,12,27.599446
2.71,12,27.611752
0.07,14,27.623245
2.71,14,27.63454
2.71,14,27.645307
0.13,14,27.656256
2.71,18,27.670969
0.03,28,27.692945
0.13,14,27.703582
2.71,20,27.718031
2.71,16,27.730455
0.13,32,27.75791
0.22,16,27.770597
2.71,14,27.781278
2.71,14,27.793159
0.15,28,27.814952
2.71,14,27.826127
0.23,18,27.839593
0.1,14,27.852674
0.1,32,27.906682
0.1,20,27.922555
2.71,14,27.933514
0.1,18,27.947691
0.18,26,27.972241
0.13,32,27.997004
2.71,12,28.009995
2.71,16,28.022922
2.71,12,28.032403
2.71,12,28.04267
2.71,18,28.056374
0.1,16,28.069744
2.71,12,28.079461
0.1,22,28.096555
0.1,28,28.117614
2.71,14,28.128138
2.71,16,28.140012
2.71,12,28.159026
2.71,16,28.178489
2.71,14,28.19471
2.71,12,28.213475
2.71,18,28.256272
2.71,12,28.294699
0.15,32,28.349016
2.71,14,28.372963
0.23,18,28.394125
2.71,12,28.408407
0.16,16,28.440108
2.71,12,30.707213
2.71,14,30.717858
2.71,12,30.726881
0.11,18,30.741123
2.71,14,30.753037
2.71,20,30.767744
0.13,24,30.785259
2.71,14,30.79624
2.71,16,30.810125
2.71,12,30.821846
2.71,12,30.837078
2.71,14,30.851288
2.71,12,30.860458
2.71,12,30.869483
2.71,18,30.882629
0.1,24,30.900985
2.71,12,30.910467
2.71,16,30.922178
0.13,18,30.935343
2.71,12,30.944392
2.71,14,30.954995
2.71,16,30.966809
2.71,12,30.975803
2.71,12,30.984738
0.15,14,30.995131
2.71,12,31.004069
0.1,20,31.018561
2.71,12,31.02795
2.71,14,31.038538
2.71,12,31.047392
2.71,14,31.057791
2.71,12,31.066756
2.71,12,31.075733
2.71,12,31.084521
2.71,12,31.093543
0.07,22,31.128938
2.71,12,31.137926
2.71,12,31.146907
2.71,12,31.156096
2.71,12,31.165165
2.71,18,31.178241
2.71,12,31.187267
2.71,14,31.197924
0.13,30,31.220539
2.71,12,31.22952
2.71,14,31.240053
2.71,12,31.249044
2.71,12,31.258228
2.71,18,31.271399
2.71,12,31.281266
2.71,14,31.2921
2.71,14,31.302449
0.15,20,31.322342
2.71,12,31.33141
2.71,12,31.340766
0.16,16,31.353397
2.71,14,31.36451
2.71,16,31.376762
2.71,14,31.387004
2.71,12,31.396098
2.71,12,31.405211
2.71,12,31.414238
0.23,20,31.429464
0.22,14,31.44006
0.13,16,31.452384
2.71,12,31.461632
0.07,32,31.486862
2.71,14,31.50407
2.71,12,31.513442
2.71,24,31.531219
2.71,12,31.540335
2.71,16,31.552125
2.71,20,31.566689
2.71,12,31.575732
2.71,14,31.586344
2.71,20,31.60979
2.71,12,31.622093
2.71,14,31.632607
0.14,30,31.654523
2.71,14,31.665788
2.71,14,31.677205
2.71,12,31.686961
2.71,12,31.701302
2.71,12,31.711074
2.71,18,31.724625
2.71,16,31.73662
2.71,12,31.745859
2.71,16,31.757723
0.08,32,31.782622
2.71,16,31.795251
0.13,16,31.808478
0.1,18,31.822079
2.71,18,31.835703
0.13,24,31.856567
2.71,12,31.865551
2.71,12,31.874396
2.71,12,31.883245
2.71,12,31.892745
2.71,12,31.901795
2.71,12,31.910739
2.71,12,31.942791
2.71,12,31.95217
2.71,12,31.96119
2.71,12,31.971625
2.71,12,31.980896
2.71,14,31.995614
2.71,12,32.004749
2.71,12,32.013802
2.71,12,32.022995
2.71,12,32.032154
2.71,14,32.043175
2.71,14,32.054089
2.71,12,32.063242
2.71,16,32.075213
2.71,14,32.085778
2.71,12,32.095022
2.71,14,32.106015
0.13,16,32.118018
2.71,12,32.127104
2.71,16,32.139095
2.71,20,32.153922
0.13,14,32.164522
2.71,12,32.173595
2.71,14,32.184078
2.71,18,32.197432
2.71,12,32.206438
2.71,16,32.218371
2.71,12,32.227426
2.71,12,32.237473
2.71,16,32.249386
2.71,12,32.25855
2.71,14,32.269103
2.71,14,32.280466
2.71,14,32.291694
0.23,14,32.302126
0.08,32,32.327156
0.14,22,32.345773
0.14,16,33.597161
2.71,12,33.609977
2.71,12,33.619043
2.71,12,33.628518
2.71,14,33.639157
2.71,12,33.651865
0.23,20,33.671069
2.71,12,33.680771
2.71,12,33.690113
2.71,14,33.701347
2.71,12,33.712781
2.71,14,33.725946
2.71,12,33.737566
2.71,16,33.752392
0.06,32,33.78284
2.71,14,33.796021
2.71,14,33.80923
2.71,12,33.82042
2.71,14,33.833369
2.71,12,33.844797
2.71,12,33.858752
2.71,12,33.87375
2.71,14,33.887089
2.71,14,33.898194
0.09,32,33.922745
2.71,12,33.932422
2.71,16,33.944696
2.71,14,33.956127
2.71,12,33.965805
2.71,12,33.975161
2.71,14,33.993254
0.13,18,34.007224
2.71,14,34.037809
2.71,14,34.048492
2.71,12,34.057483
2.71,12,34.067012
2.71,16,34.079374
2.71,12,34.08914
2.71,12,34.098887
2.71,12,34.108329
2.71,12,34.11744
2.71,16,34.129131
2.71,12,34.138245
2.71,14,34.149196
