r,l,t
0.7,35,22.690096
0.39,35,22.723404
0.66,35,22.751417
0.37,35,22.775414
0.63,35,22.799177
0.41,35,22.823124
0.72,35,22.846675
0.76,35,22.870424
0.46,35,22.894079
0.75,35,22.918346
0.58,35,22.949087
0.19,35,22.97807
0.58,35,23.019106
6.25,22,23.033391
0.58,35,23.05686
0.71,35,23.083027
0.5,35,23.106484
0.38,35,23.13009
0.66,35,23.153278
0.81,35,23.176352
0.47,35,23.203509
0.28,35,23.226771
0.71,35,23.250101
0.6,35,23.273802
0.41,35,23.297129
0.23,35,23.320551
0.45,35,24.275553
0.49,35,24.299047
0.59,35,24.322407
0.41,35,24.345498
0.76,35,24.383919
0.76,35,24.408016
0.47,35,24.431408
0.52,35,24.454458
0.56,35,24.480304
0.27,35,24.503995
0.45,35,24.532046
0.34,35,24.554693
0.27,35,24.577774
6.04,24,24.593194
0.34,35,24.616266
0.78,35,24.656613
0.2,35,24.679561
0.35,35,24.708673
0.12,35,24.732358
0.48,35,24.756177
0.59,35,24.779781
0.41,35,24.803411
0.39,35,24.82712
0.45,35,24.850511
0.28,35,24.873651
0.54,35,24.897017
6.33,26,24.917711
0.32,35,24.942775
0.52,35,24.973307
0.72,35,24.999578
0.35,35,25.023417
0.46,35,25.046743
0.62,35,25.07028
0.75,35,25.093803
0.66,35,25.117423
0.23,35,25.140638
0.29,35,25.167624
0.43,35,25.190903
0.7,35,25.215553
0.27,35,25.240426
0.51,35,25.263581
0.3,35,25.287073
0.37,35,25.310164
0.72,35,25.333513
0.25,35,25.378062
0.24,35,25.401299
0.32,35,25.424606
0.51,35,25.448213
6.25,22,25.462788
0.6,35,25.486108
0.49,35,25.513254
0.48,35,25.536541
0.57,35,25.559995
0.29,35,25.587387
0.26,35,25.610629
0.39,35,25.633855
0.22,35,25.657123
0.48,35,25.680594
0.56,35,25.703855
0.37,35,26.669445
0.69,35,26.693185
0.66,35,26.717747
0.34,35,26.741526
0.48,35,26.764604
0.59,35,26.788015
0.13,35,26.811443
0.4,35,26.835139
0.26,35,26.858665
0.43,35,26.8865
0.61,35,26.910752
0.12,35,26.937109
0.18,35,26.96226
0.79,35,26.985515
0.64,35,27.035598
0.67,35,27.058766
0.59,35,27.081975
0.68,35,27.109783
0.64,35,27.134848
0.43,35,27.158139
0.46,35,27.18164
0.61,35,27.205007
0.3,35,27.233062
0.68,35,27.256418
0.64,35,27.27963
0.69,35,27.303087
0.67,35,27.330296
0.73,35,27.353567
0.36,35,27.37687
0.28,35,27.400979
0.43,35,27.424298
0.42,35,27.447611
0.21,35,27.47127
0.38,35,27.49455
0.75,35,27.51902
0.4,35,27.553712
0.38,35,27.58085
0.33,35,27.607832
0.28,35,27.635058
0.38,35,27.662011
0.31,35,27.689256
0.3,35,27.716875
0.42,35,27.744419
0.74,35,27.781541
0.16,35,27.808729
0.33,35,27.838872
0.51,35,27.866801
0.54,35,27.894038
0.71,35,27.921672
0.44,35,27.948465
0.6,35,27.97376
0.73,35,28.001914
0.59,35,28.027211
0.19,35,28.056816
0.57,35,28.080691
0.51,35,28.1047
0.15,35,28.129025
0.46,35,28.153076
0.51,35,28.177943
0.57,35,29.151048
0.23,35,29.175123
0.13,35,29.200938
0.47,35,29.227444
0.27,35,29.251056
0.56,35,29.275073
0.45,35,29.299726
0.33,35,29.323472
0.73,35,29.347864
0.48,35,29.376302
0.43,35,29.40185
0.61,35,29.426436
