r,l,t
0.59,35,25.510716
0.49,35,25.53775
0.51,35,25.565266
0.56,35,25.591947
0.31,35,25.622523
0.44,35,25.64991
0.47,35,25.676261
0.25,35,25.703169
0.47,35,25.73337
6.32,34,25.757972
0.45,35,28.145814
0.58,35,28.172178
0.41,35,28.201668
0.44,35,28.234308
0.7,35,28.262365
0.49,35,28.289164
0.37,35,28.316176
6.36,26,28.335526
0.57,35,28.366546
0.34,35,28.393692
0.3,35,28.425667
0.35,35,28.452564
0.44,35,28.480711
0.23,35,28.506531
0.67,35,28.532502
0.42,35,28.558419
0.31,35,28.613518
0.56,35,28.652173
0.47,35,28.681673
0.53,35,28.709976
0.48,35,28.740566
0.54,35,28.767393
6.35,30,28.792193
6.25,24,28.816857
6.25,26,28.836458
0.56,35,28.863267
0.53,35,28.889918
0.57,35,28.916548
0.58,35,28.943357
0.54,35,28.975091
0.57,35,29.002611
6.35,28,29.024281
0.56,35,29.051135
0.47,35,29.084069
0.62,35,29.111097
0.52,35,29.139457
0.5,35,29.166133
6.38,32,29.191591
0.59,35,29.220152
6.36,32,29.252754
6.38,34,29.282081
0.51,35,29.314829
0.5,35,29.342131
0.4,35,29.369394
0.15,35,29.398307
6.32,26,29.422871
6.25,24,29.442007
6.25,28,29.484499
0.49,35,29.519784
0.37,35,29.5498
0.46,35,29.577335
6.13,26,29.596291
0.54,35,29.630165
0.54,35,29.658226
0.38,35,29.685459
0.5,35,29.713201
6.25,24,29.734701
0.43,35,29.761236
0.47,35,29.791191
0.34,35,29.82031
0.53,35,29.847513
0.45,35,31.065354
0.54,35,31.093981
0.36,35,31.121081
0.45,35,31.147894
0.4,35,31.174492
0.41,35,31.20113
0.4,35,31.227541
6.25,22,31.24415
6.25,22,31.260655
0.43,35,31.300435
6.25,22,31.316949
6.25,26,31.336545
0.53,35,31.362963
0.48,35,31.389677
0.27,35,31.421126
6.29,28,31.441789
6.32,32,31.465208
0.6,35,31.514677
6.25,24,31.533366
0.53,35,31.559797
0.59,35,31.586981
0.61,35,31.618666
0.34,35,31.649992
6.33,28,31.671295
0.67,35,31.699124
6.25,22,31.719125
6.25,26,31.739085
0.38,35,31.7666
0.57,35,31.793028
0.41,35,31.822985
0.68,35,31.849519
0.4,35,31.876073
0.46,35,31.906751
6.41,30,31.929171
0.46,35,31.955718
0.36,35,31.989567
6.29,26,32.009314
0.44,35,32.036399
0.5,35,32.065072
0.4,35,32.093382
6.36,28,32.114472
0.62,35,32.141842
0.7,35,32.168933
0.5,35,32.200219
0.53,35,32.230798
6.2,28,32.252107
6.34,32,32.275569
0.54,35,32.335446
0.49,35,32.363983
6.4,32,32.387671
0.5,35,32.419336
0.49,35,32.446343
6.25,30,32.468472
0.56,35,32.495139
6.17,22,32.511336
0.42,35,32.537835
0.61,35,32.564242
0.51,35,32.590578
0.4,35,32.617251
0.34,35,32.649503
0.41,35,32.676753
0.46,35,32.703283
0.33,35,32.729396
6.25,28,33.913257
6.27,26,33.932926
6.39,32,33.956334
6.25,24,33.973763
6.36,32,33.996766
0.48,35,34.023739
0.4,35,34.050132
6.25,24,34.071575
6.47,34,34.099388
6.25,28,34.119745
6.36,30,34.141598
0.51,35,34.167818
6.25,28,34.188167
0.29,35,34.214733
0.43,35,34.246111
6.3,34,34.291541
6.25,22,34.307981
0.63,35,34.334512
0.58,35,34.370348
6.35,32,34.394298
6.33,28,34.415399
0.41,35,34.444871
0.49,35,34.477543
6.25,24,34.495492
0.54,35,34.521558
0.59,35,34.547977
0.37,35,34.578505
6.25,24,34.597674
6.35,32,34.621356
6.25,24,34.641675
0.54,35,34.669484
6.44,34,34.700836
6.29,30,34.724531
6.25,22,34.741253
0.45,35,34.767528
6.25,26,34.786633
0.48,35,34.815396
0.67,35,34.841762
0.2,35,34.86816
0.61,35,34.895272
6.36,30,34.918106
6.25,24,34.935947
6.25,22,34.95216
0.57,35,34.983161
6.27,32,35.006262
0.38,35,35.033216
0.36,35,35.059555
6.25,26,35.0988
0.5,35,35.125618
0.57,35,35.152123
6.22,28,35.17272
6.36,32,35.200596
0.5,35,35.227422
0.39,35,35.25857
6.25,26,35.278919
0.74,35,35.306081
0.33,35,35.337974
0.46,35,35.366528
0.56,35,35.405872
0.51,35,35.438363
0.29,35,35.464643
6.25,22,35.480766
0.44,35,35.507461
6.29,30,35.52931
0.36,35,35.556062
6.25,28,36.780864
6.23,28,36.801851
6.34,30,36.827336
6.13,32,36.851491
6.39,34,36.876268
6.29,30,36.899141
6.25,22,36.915621
0.36,35,36.943888
0.49,35,36.970623
6.04,22,36.986697
6.25,24,37.004227
6.04,24,37.021824
6.33,26,37.04097
6.34,26,37.060176
6.1,24,37.077841
6.29,30,37.119505
6.25,28,37.140287
6.25,22,37.160774
0.59,35,37.187454
0.29,35,37.214124
0.42,35,37.240242
6.28,32,37.263599
0.55,35,37.290023
6.25,24,37.307891
0.48,35,37.334363
0.42,35,37.362436
0.39,35,37.39226
0.34,35,37.425322
0.58,35,37.459473
6.42,30,37.481576
6.26,30,37.503721
6.33,26,37.522834
6.34,26,37.541914
6.25,22,37.558527
6.25,30,37.580744
0.4,35,37.612919
6.19,22,37.630623
6.17,22,37.64781
0.45,35,37.677643
6.25,22,37.694218
6.35,34,37.719213
6.25,26,37.73877
0.53,35,37.765398
0.44,35,37.793471
6.25,34,37.826808
0.59,35,37.854288
0.29,35,37.881355
6.25,24,37.899558
0.36,35,37.945335
6.25,24,37.963807
0.45,35,37.994194
6.21,32,38.018744
6.28,26,38.038917
0.65,35,38.07135
6.2,26,38.091203
0.6,35,38.119328
0.53,35,38.14609
6.19,22,38.162529
6.04,18,38.176099
6.25,28,38.196888
0.31,35,38.223573
0.38,35,38.250269
6.42,32,38.277927
6.39,32,38.305149
6.25,24,38.323367
0.18,35,38.353843
0.69,35,38.380922
6.28,30,38.404476
0.56,35,39.63274
6.25,26,39.65221
6.04,18,39.666012
0.63,35,39.692658
0.51,35,39.719434
6.36,26,39.739265
0.46,35,39.766811
6.45,34,39.791676
6.25,24,39.811878
6.04,22,39.828018
6.23,26,39.854481
6.25,26,39.877194
6.25,30,39.898994
6.04,18,39.912393
0.33,35,39.959187
6.04,20,39.974004
6.04,18,39.987379
6.17,26,40.006593
6.23,34,40.031564
6.25,26,40.050531
0.48,35,40.077046
6.25,22,40.093203
0.71,35,40.12071
6.25,22,40.141495
6.33,26,40.160972
6.25,22,40.177447
6.25,22,40.193712
0.66,35,40.224207
6.26,26,40.243234
6.28,32,40.266361
6.14,32,40.289997
6.25,24,40.307862
6.39,32,40.33108
0.42,35,40.357492
6.16,30,40.379216
6.36,26,40.398254
6.25,26,40.417521
6.25,26,40.441033
6.04,20,40.45927
0.44,35,40.487206
6.19,24,40.51168
6.04,18,40.528761
0.42,35,40.55551
6.2,26,40.57516
6.25,26,40.595279
0.3,35,40.622785
6.28,26,40.643438
6.25,28,40.666029
0.45,35,40.692994
0.44,35,40.723614
6.25,22,40.758983
0.57,35,40.785447
6.25,26,40.806498
6.25,22,40.8226
6.36,28,40.845581
6.25,26,40.864556
6.19,22,40.88079
6.25,26,40.89954
0.66,35,40.932575
6.25,24,40.950277
0.54,35,40.97652
6.25,26,40.995467
6.17,22,41.011643
6.34,26,41.030583
5.98,20,41.045273
0.52,35,41.072898
6.25,24,41.09038
0.56,35,41.117533
6.22,26,41.141238
6.35,26,41.161937
0.48,35,41.188639
6.25,24,41.206518
6.17,24,41.224325
6.25,22,41.240516
6.25,22,41.256786
6.32,32,42.437818
0.59,35,42.463901
6.25,28,42.484653
0.55,35,42.510825
0.48,35,42.541816
6.25,22,42.56212
0.53,35,42.588133
0.65,35,42.616448
6.25,22,42.633486
6.19,26,42.654247
6.35,26,42.678389
0.5,35,42.725564
6.19,22,42.741732
6.25,22,42.757967
0.38,35,42.783973
6.24,26,42.803396
0.51,35,42.831024
0.47,35,42.857919
0.17,35,42.884036
6.33,32,42.915062
6.36,34,42.940003
6.34,26,42.959043
6.25,24,42.976896
6.35,30,42.998701
6.04,18,43.012216
6.25,24,43.031067
6.25,26,43.050019
6.25,26,43.069335
0.55,35,43.097187
0.43,35,43.12453
6.36,26,43.143522
6.36,26,43.162813
6.17,24,43.180121
6.33,28,43.201502
6.42,34,43.225773
0.55,35,43.25159
6.28,30,43.273249
6.28,28,43.293776
6.43,34,43.322823
6.25,24,43.340194
6.32,30,43.361896
6.28,28,43.381938
6.25,28,43.4021
0.31,35,43.428905
0.44,35,43.45562
6.34,32,43.505055
6.04,20,43.521059
0.5,35,43.547937
6.33,30,43.581217
6.26,32,43.61375
